category,region,six_week_forecast_units,sku_id,historical_units,sku_mix_share,sku_forecast_units
Home,South,215.20000000000002,SKU-101763,43,0.007708856220867695,1.66
Home,South,215.20000000000002,SKU-102735,43,0.007708856220867695,1.66
Home,South,215.20000000000002,SKU-103227,43,0.007708856220867695,1.66
Toys,West,260.74,SKU-100571,54,0.0063604240282685515,1.66
Toys,West,260.74,SKU-100127,54,0.0063604240282685515,1.66
Electronics,South,325.47,SKU-103662,83,0.005091087529902472,1.66
Home,North,305.47,SKU-101781,27,0.005430410297666935,1.66
Beauty,South,125.72999999999999,SKU-100255,36,0.013211009174311927,1.66
Toys,South,252.32,SKU-104934,52,0.006549943317798211,1.65
Toys,South,252.32,SKU-104970,52,0.006549943317798211,1.65
Pet,West,296.89,SKU-101438,44,0.0055569588279868656,1.65
Pet,West,296.89,SKU-103706,44,0.0055569588279868656,1.65
Kitchen,South,252.74,SKU-101578,60,0.006540935353755587,1.65
Toys,South,252.32,SKU-103505,52,0.006549943317798211,1.65
Toys,South,252.32,SKU-101208,52,0.006549943317798211,1.65
Pet,West,296.89,SKU-100932,44,0.0055569588279868656,1.65
Toys,South,252.32,SKU-102065,52,0.006549943317798211,1.65
Toys,South,252.32,SKU-100361,52,0.006549943317798211,1.65
Kitchen,North,465.71,SKU-100714,30,0.003526922172584058,1.64
Kitchen,North,465.71,SKU-100277,30,0.003526922172584058,1.64
Toys,North,282.13,SKU-102090,57,0.005830605564648118,1.64
Toys,North,282.13,SKU-101459,57,0.005830605564648118,1.64
Toys,East,310.43,SKU-104351,56,0.005290005667863216,1.64
Toys,North,282.13,SKU-100397,57,0.005830605564648118,1.64
Toys,North,282.13,SKU-103062,57,0.005830605564648118,1.64
Toys,North,282.13,SKU-100074,57,0.005830605564648118,1.64
Toys,North,282.13,SKU-104477,57,0.005830605564648118,1.64
Pet,North,449.84,SKU-102734,38,0.003650686905562494,1.64
Pet,North,449.84,SKU-102356,38,0.003650686905562494,1.64
Toys,East,310.43,SKU-104549,56,0.005290005667863216,1.64
Pet,North,449.84,SKU-101054,38,0.003650686905562494,1.64
Pet,North,449.84,SKU-104730,38,0.003650686905562494,1.64
Toys,East,310.43,SKU-103386,56,0.005290005667863216,1.64
Toys,East,310.43,SKU-102911,56,0.005290005667863216,1.64
Kitchen,North,465.71,SKU-100551,30,0.003526922172584058,1.64
Kitchen,East,287.94,SKU-104314,58,0.005687947435520251,1.64
Kitchen,North,465.71,SKU-100025,30,0.003526922172584058,1.64
Kitchen,North,465.71,SKU-101596,30,0.003526922172584058,1.64
Kitchen,North,465.71,SKU-100299,30,0.003526922172584058,1.64
Kitchen,East,287.94,SKU-104673,58,0.005687947435520251,1.64
Kitchen,East,287.94,SKU-104565,58,0.005687947435520251,1.64
Toys,North,282.13,SKU-101153,57,0.005830605564648118,1.64
Kitchen,East,287.94,SKU-101807,58,0.005687947435520251,1.64
Toys,North,282.13,SKU-101225,57,0.005830605564648118,1.64
Kitchen,East,287.94,SKU-102711,58,0.005687947435520251,1.64
Pet,South,391.6,SKU-104120,32,0.004155304505908323,1.63
Kitchen,South,252.74,SKU-100839,59,0.006431919764526327,1.63
Pet,East,377.19,SKU-102696,45,0.004333590138674884,1.63
Toys,West,260.74,SKU-101298,53,0.0062426383981154295,1.63
Toys,West,260.74,SKU-101226,53,0.0062426383981154295,1.63
Pet,East,377.19,SKU-102426,45,0.004333590138674884,1.63
Pet,East,377.19,SKU-102210,45,0.004333590138674884,1.63
Pet,East,377.19,SKU-101526,45,0.004333590138674884,1.63
Pet,East,377.19,SKU-101294,45,0.004333590138674884,1.63
Home,East,382.76,SKU-104319,26,0.004271398061442418,1.63
Toys,West,260.74,SKU-104267,53,0.0062426383981154295,1.63
Home,East,382.76,SKU-101031,26,0.004271398061442418,1.63
Toys,West,260.74,SKU-101363,53,0.0062426383981154295,1.63
Pet,South,391.6,SKU-104798,32,0.004155304505908323,1.63
Pet,South,391.6,SKU-102174,32,0.004155304505908323,1.63
Pet,South,391.6,SKU-102176,32,0.004155304505908323,1.63
Pet,South,391.6,SKU-102656,32,0.004155304505908323,1.63
Pet,South,391.6,SKU-103124,32,0.004155304505908323,1.63
Home,South,215.20000000000002,SKU-104121,42,0.007529580494801004,1.62
Toys,North,282.13,SKU-101963,56,0.0057283142389525366,1.62
Home,South,215.20000000000002,SKU-103977,42,0.007529580494801004,1.62
Toys,North,282.13,SKU-102695,56,0.0057283142389525366,1.62
Toys,South,252.32,SKU-103109,51,0.006423982869379015,1.62
Toys,North,282.13,SKU-102486,56,0.0057283142389525366,1.62
Toys,South,252.32,SKU-104231,51,0.006423982869379015,1.62
Beauty,West,69.99000000000001,SKU-104953,63,0.023127753303964757,1.62
Electronics,South,325.47,SKU-104533,81,0.004968410721953015,1.62
Toys,South,252.32,SKU-102252,51,0.006423982869379015,1.62
Toys,North,282.13,SKU-100398,56,0.0057283142389525366,1.62
Home,South,215.20000000000002,SKU-102537,42,0.007529580494801004,1.62
Electronics,South,325.47,SKU-104270,81,0.004968410721953015,1.62
Home,South,215.20000000000002,SKU-100197,42,0.007529580494801004,1.62
Beauty,West,69.99000000000001,SKU-100813,63,0.023127753303964757,1.62
Home,South,215.20000000000002,SKU-101679,42,0.007529580494801004,1.62
Home,West,443.64,SKU-103155,27,0.0036202735317779565,1.61
Home,West,443.64,SKU-101733,27,0.0036202735317779565,1.61
Pet,West,296.89,SKU-102156,43,0.005430664309168982,1.61
Pet,West,296.89,SKU-102728,43,0.005430664309168982,1.61
Pet,West,296.89,SKU-101490,43,0.005430664309168982,1.61
Kitchen,East,287.94,SKU-101128,57,0.005589879376287144,1.61
Pet,West,296.89,SKU-101904,43,0.005430664309168982,1.61
Pet,West,296.89,SKU-103866,43,0.005430664309168982,1.61
Pet,West,296.89,SKU-103976,43,0.005430664309168982,1.61
Beauty,South,125.72999999999999,SKU-100327,35,0.012844036697247707,1.61
Beauty,South,125.72999999999999,SKU-104215,35,0.012844036697247707,1.61
Toys,East,310.43,SKU-104405,55,0.005195541280937087,1.61
Home,West,443.64,SKU-102633,27,0.0036202735317779565,1.61
Home,West,443.64,SKU-104739,27,0.0036202735317779565,1.61
Pet,West,296.89,SKU-100964,43,0.005430664309168982,1.61
Kitchen,East,287.94,SKU-100264,57,0.005589879376287144,1.61
Home,West,443.64,SKU-101907,27,0.0036202735317779565,1.61
Pet,North,449.84,SKU-103382,37,0.0035546161975213756,1.6
Toys,West,260.74,SKU-102918,52,0.006124852767962308,1.6
Toys,West,260.74,SKU-103997,52,0.006124852767962308,1.6
Pet,East,377.19,SKU-103562,44,0.00423728813559322,1.6
Pet,East,377.19,SKU-101742,44,0.00423728813559322,1.6
Toys,West,260.74,SKU-101081,52,0.006124852767962308,1.6
Pet,East,377.19,SKU-103112,44,0.00423728813559322,1.6
Pet,East,377.19,SKU-100568,44,0.00423728813559322,1.6
Kitchen,South,252.74,SKU-102639,58,0.0063229041752970675,1.6
Toys,West,260.74,SKU-104213,52,0.006124852767962308,1.6
Pet,East,377.19,SKU-104348,44,0.00423728813559322,1.6
Pet,East,377.19,SKU-104258,44,0.00423728813559322,1.6
Toys,West,260.74,SKU-102071,52,0.006124852767962308,1.6
Home,North,305.47,SKU-100797,26,0.005229283990345938,1.6
Kitchen,South,252.74,SKU-102531,58,0.0063229041752970675,1.6
Kitchen,South,252.74,SKU-103881,58,0.0063229041752970675,1.6
Toys,North,282.13,SKU-102161,55,0.005626022913256956,1.59
Toys,North,282.13,SKU-102335,55,0.005626022913256956,1.59
Toys,North,282.13,SKU-101999,55,0.005626022913256956,1.59
Kitchen,North,465.71,SKU-103054,29,0.0034093581001645896,1.59
Kitchen,North,465.71,SKU-104993,29,0.0034093581001645896,1.59
Toys,South,252.32,SKU-104459,50,0.0062980224209598186,1.59
Kitchen,North,465.71,SKU-101362,29,0.0034093581001645896,1.59
Kitchen,North,465.71,SKU-100912,29,0.0034093581001645896,1.59
Toys,South,252.32,SKU-101334,50,0.0062980224209598186,1.59
Toys,South,252.32,SKU-102395,50,0.0062980224209598186,1.59
Toys,South,252.32,SKU-102407,50,0.0062980224209598186,1.59
Toys,North,282.13,SKU-104495,55,0.005626022913256956,1.59
Beauty,West,69.99000000000001,SKU-103945,62,0.02276064610866373,1.59
Kitchen,North,465.71,SKU-100534,29,0.0034093581001645896,1.59
Toys,North,282.13,SKU-102983,55,0.005626022913256956,1.59
Kitchen,East,287.94,SKU-103571,56,0.005491811317054036,1.58
Kitchen,East,287.94,SKU-103306,56,0.005491811317054036,1.58
Pet,South,391.6,SKU-104192,31,0.0040254512400986885,1.58
Kitchen,East,287.94,SKU-103031,56,0.005491811317054036,1.58
Pet,South,391.6,SKU-103022,31,0.0040254512400986885,1.58
Electronics,East,321.0,SKU-101538,96,0.0049190407870465256,1.58
Pet,South,391.6,SKU-104856,31,0.0040254512400986885,1.58
Home,South,215.20000000000002,SKU-100287,41,0.007350304768734313,1.58
Home,South,215.20000000000002,SKU-103893,41,0.007350304768734313,1.58
Electronics,South,325.47,SKU-100006,79,0.004845733914003557,1.58
Kitchen,East,287.94,SKU-100533,56,0.005491811317054036,1.58
Home,South,215.20000000000002,SKU-103419,41,0.007350304768734313,1.58
Kitchen,South,252.74,SKU-104601,57,0.006213888586067808,1.57
Kitchen,South,252.74,SKU-103144,57,0.006213888586067808,1.57
Kitchen,South,252.74,SKU-104584,57,0.006213888586067808,1.57
Beauty,South,125.72999999999999,SKU-104467,34,0.012477064220183486,1.57
Home,East,382.76,SKU-101889,25,0.0041071135206177094,1.57
Beauty,South,125.72999999999999,SKU-100885,34,0.012477064220183486,1.57
Home,East,382.76,SKU-104415,25,0.0041071135206177094,1.57
Kitchen,South,252.74,SKU-101919,57,0.006213888586067808,1.57
Pet,West,296.89,SKU-100016,42,0.0053043697903510986,1.57
Toys,West,260.74,SKU-104592,51,0.006007067137809187,1.57
Pet,West,296.89,SKU-100928,42,0.0053043697903510986,1.57
Toys,West,260.74,SKU-102047,51,0.006007067137809187,1.57
Toys,North,282.13,SKU-101813,54,0.005523731587561375,1.56
Toys,South,252.32,SKU-103350,49,0.006172061972540622,1.56
Toys,South,252.32,SKU-103223,49,0.006172061972540622,1.56
Toys,North,282.13,SKU-101273,54,0.005523731587561375,1.56
Pet,East,377.19,SKU-103164,43,0.0041409861325115566,1.56
Pet,East,377.19,SKU-102068,43,0.0041409861325115566,1.56
Pet,East,377.19,SKU-103184,43,0.0041409861325115566,1.56
Toys,South,252.32,SKU-104819,49,0.006172061972540622,1.56
Toys,South,252.32,SKU-102522,49,0.006172061972540622,1.56
Pet,East,377.19,SKU-100622,43,0.0041409861325115566,1.56
Pet,East,377.19,SKU-102062,43,0.0041409861325115566,1.56
Toys,North,282.13,SKU-100409,54,0.005523731587561375,1.56
Toys,North,282.13,SKU-100877,54,0.005523731587561375,1.56
Pet,East,377.19,SKU-101540,43,0.0041409861325115566,1.56
Toys,South,252.32,SKU-101687,49,0.006172061972540622,1.56
Toys,South,252.32,SKU-100146,49,0.006172061972540622,1.56
Pet,North,449.84,SKU-100502,36,0.0034585454894802575,1.56
Pet,North,449.84,SKU-101058,36,0.0034585454894802575,1.56
Pet,North,449.84,SKU-100838,36,0.0034585454894802575,1.56
Pet,North,449.84,SKU-100376,36,0.0034585454894802575,1.56
Pet,East,377.19,SKU-104154,43,0.0041409861325115566,1.56
Toys,North,282.13,SKU-104538,54,0.005523731587561375,1.56
Pet,North,449.84,SKU-102764,36,0.0034585454894802575,1.56
Toys,North,282.13,SKU-104423,54,0.005523731587561375,1.56
Pet,North,449.84,SKU-103452,36,0.0034585454894802575,1.56
Pet,North,449.84,SKU-102930,36,0.0034585454894802575,1.56
Pet,North,449.84,SKU-104294,36,0.0034585454894802575,1.56
Pet,North,449.84,SKU-104654,36,0.0034585454894802575,1.56
Pet,North,449.84,SKU-103326,36,0.0034585454894802575,1.56
Pet,North,449.84,SKU-104426,36,0.0034585454894802575,1.56
Pet,North,449.84,SKU-104928,36,0.0034585454894802575,1.56
Home,West,443.64,SKU-100131,26,0.0034861893268972916,1.55
Toys,East,310.43,SKU-100769,53,0.005006612507084829,1.55
Toys,East,310.43,SKU-100757,53,0.005006612507084829,1.55
Toys,East,310.43,SKU-101856,53,0.005006612507084829,1.55
Toys,East,310.43,SKU-103836,53,0.005006612507084829,1.55
Kitchen,East,287.94,SKU-101686,55,0.005393743257820928,1.55
Kitchen,East,287.94,SKU-103089,55,0.005393743257820928,1.55
Toys,East,310.43,SKU-104304,53,0.005006612507084829,1.55
Kitchen,East,287.94,SKU-103180,55,0.005393743257820928,1.55
Home,West,443.64,SKU-104793,26,0.0034861893268972916,1.55
Home,West,443.64,SKU-103299,26,0.0034861893268972916,1.55
Toys,East,310.43,SKU-100253,53,0.005006612507084829,1.55
Home,West,443.64,SKU-101913,26,0.0034861893268972916,1.55
Toys,West,260.74,SKU-101957,50,0.005889281507656066,1.54
Pet,West,296.89,SKU-101942,41,0.005178075271533215,1.54
Home,North,305.47,SKU-100545,25,0.00502815768302494,1.54
Home,North,305.47,SKU-102825,25,0.00502815768302494,1.54
Pet,West,296.89,SKU-102638,41,0.005178075271533215,1.54
Pet,West,296.89,SKU-103448,41,0.005178075271533215,1.54
Electronics,South,325.47,SKU-102808,77,0.0047230571060541005,1.54
Home,South,215.20000000000002,SKU-102399,40,0.007171029042667623,1.54
Kitchen,South,252.74,SKU-100785,56,0.006104872996838548,1.54
Home,South,215.20000000000002,SKU-104559,40,0.007171029042667623,1.54
Pet,West,296.89,SKU-103142,41,0.005178075271533215,1.54
Pet,West,296.89,SKU-101400,41,0.005178075271533215,1.54
Home,South,215.20000000000002,SKU-102327,40,0.007171029042667623,1.54
Home,South,215.20000000000002,SKU-100881,40,0.007171029042667623,1.54
Home,North,305.47,SKU-104757,25,0.00502815768302494,1.54
Home,South,215.20000000000002,SKU-102681,40,0.007171029042667623,1.54
Home,North,305.47,SKU-103983,25,0.00502815768302494,1.54
Toys,West,260.74,SKU-102846,50,0.005889281507656066,1.54
Pet,South,391.6,SKU-103902,30,0.0038955979742890533,1.53
Pet,South,391.6,SKU-104168,30,0.0038955979742890533,1.53
Toys,North,282.13,SKU-103313,53,0.005421440261865793,1.53
Pet,South,391.6,SKU-104354,30,0.0038955979742890533,1.53
Kitchen,North,465.71,SKU-103702,28,0.003291794027745121,1.53
Pet,East,377.19,SKU-101582,42,0.004044684129429892,1.53
Kitchen,North,465.71,SKU-103409,28,0.003291794027745121,1.53
Pet,South,391.6,SKU-103034,30,0.0038955979742890533,1.53
Pet,East,377.19,SKU-100820,42,0.004044684129429892,1.53
Pet,South,391.6,SKU-101432,30,0.0038955979742890533,1.53
Toys,North,282.13,SKU-101244,53,0.005421440261865793,1.53
Toys,South,252.32,SKU-102215,48,0.006046101524121426,1.53
Pet,East,377.19,SKU-103290,42,0.004044684129429892,1.53
Pet,East,377.19,SKU-101112,42,0.004044684129429892,1.53
Pet,South,391.6,SKU-101276,30,0.0038955979742890533,1.53
Kitchen,North,465.71,SKU-101559,28,0.003291794027745121,1.53
Toys,North,282.13,SKU-100625,53,0.005421440261865793,1.53
Kitchen,North,465.71,SKU-104925,28,0.003291794027745121,1.53
Pet,South,391.6,SKU-104046,30,0.0038955979742890533,1.53
Pet,South,391.6,SKU-103884,30,0.0038955979742890533,1.53
Toys,North,282.13,SKU-103667,53,0.005421440261865793,1.53
Toys,North,282.13,SKU-101243,53,0.005421440261865793,1.53
Pet,South,391.6,SKU-100718,30,0.0038955979742890533,1.53
Toys,South,252.32,SKU-103007,48,0.006046101524121426,1.53
Pet,East,377.19,SKU-101006,42,0.004044684129429892,1.53
Toys,East,310.43,SKU-103145,52,0.0049121481201587006,1.52
Toys,East,310.43,SKU-102965,52,0.0049121481201587006,1.52
Toys,East,310.43,SKU-102828,52,0.0049121481201587006,1.52
Toys,East,310.43,SKU-102749,52,0.0049121481201587006,1.52
Kitchen,South,252.74,SKU-100871,55,0.005995857407609288,1.52
Beauty,South,125.72999999999999,SKU-101317,33,0.012110091743119266,1.52
Toys,East,310.43,SKU-104801,52,0.0049121481201587006,1.52
Beauty,South,125.72999999999999,SKU-103603,33,0.012110091743119266,1.52
Toys,East,310.43,SKU-104195,52,0.0049121481201587006,1.52
Beauty,South,125.72999999999999,SKU-102649,33,0.012110091743119266,1.52
Kitchen,East,287.94,SKU-102131,54,0.00529567519858782,1.52
Kitchen,East,287.94,SKU-102329,54,0.00529567519858782,1.52
Toys,East,310.43,SKU-103421,52,0.0049121481201587006,1.52
Kitchen,South,252.74,SKU-104867,55,0.005995857407609288,1.52
Kitchen,South,252.74,SKU-104637,55,0.005995857407609288,1.52
Beauty,South,125.72999999999999,SKU-104917,33,0.012110091743119266,1.52
Kitchen,East,287.94,SKU-101289,54,0.00529567519858782,1.52
Beauty,South,125.72999999999999,SKU-101227,33,0.012110091743119266,1.52
Kitchen,South,252.74,SKU-103895,55,0.005995857407609288,1.52
Toys,East,310.43,SKU-103775,52,0.0049121481201587006,1.52
Beauty,South,125.72999999999999,SKU-101425,33,0.012110091743119266,1.52
Home,East,382.76,SKU-103641,24,0.003942828979793002,1.51
Pet,North,449.84,SKU-100946,35,0.0033624747814391394,1.51
Pet,North,449.84,SKU-101828,35,0.0033624747814391394,1.51
Home,East,382.76,SKU-100575,24,0.003942828979793002,1.51
Electronics,South,325.47,SKU-101179,75,0.004600380298104644,1.5
Toys,West,260.74,SKU-102317,49,0.005771495877502945,1.5
Home,South,215.20000000000002,SKU-104685,39,0.006991753316600932,1.5
Toys,East,310.43,SKU-100848,51,0.004817683733232572,1.5
Pet,West,296.89,SKU-101522,40,0.005051780752715332,1.5
Pet,West,296.89,SKU-102606,40,0.005051780752715332,1.5
Toys,North,282.13,SKU-104909,52,0.005319148936170213,1.5
Kitchen,East,287.94,SKU-102513,53,0.005197607139354713,1.5
Pet,West,296.89,SKU-104064,40,0.005051780752715332,1.5
Toys,West,260.74,SKU-100524,49,0.005771495877502945,1.5
Kitchen,East,287.94,SKU-102221,53,0.005197607139354713,1.5
Toys,East,310.43,SKU-100697,51,0.004817683733232572,1.5
Pet,West,296.89,SKU-100262,40,0.005051780752715332,1.5
Pet,West,296.89,SKU-100142,40,0.005051780752715332,1.5
Toys,West,260.74,SKU-101640,49,0.005771495877502945,1.5
Kitchen,East,287.94,SKU-102909,53,0.005197607139354713,1.5
Kitchen,East,287.94,SKU-100822,53,0.005197607139354713,1.5
Home,South,215.20000000000002,SKU-100995,39,0.006991753316600932,1.5
Toys,West,260.74,SKU-102575,49,0.005771495877502945,1.5
Toys,East,310.43,SKU-102605,51,0.004817683733232572,1.5
Toys,East,310.43,SKU-101514,51,0.004817683733232572,1.5
Toys,North,282.13,SKU-102774,52,0.005319148936170213,1.5
Toys,South,252.32,SKU-100686,47,0.0059201410757022295,1.49
Pet,East,377.19,SKU-102908,41,0.003948382126348228,1.49
Toys,South,252.32,SKU-102144,47,0.0059201410757022295,1.49
Home,West,443.64,SKU-104715,25,0.0033521051220166266,1.49
Kitchen,South,252.74,SKU-100133,54,0.005886841818380028,1.49
Beauty,West,69.99000000000001,SKU-101947,58,0.021292217327459617,1.49
Toys,South,252.32,SKU-103277,47,0.0059201410757022295,1.49
Kitchen,South,252.74,SKU-104134,54,0.005886841818380028,1.49
Pet,East,377.19,SKU-104204,41,0.003948382126348228,1.49
Kitchen,South,252.74,SKU-102676,54,0.005886841818380028,1.49
Pet,East,377.19,SKU-101420,41,0.003948382126348228,1.49
Pet,East,377.19,SKU-103506,41,0.003948382126348228,1.49
Home,West,443.64,SKU-103209,25,0.0033521051220166266,1.49
Pet,East,377.19,SKU-100104,41,0.003948382126348228,1.49
Electronics,East,321.0,SKU-101170,90,0.004611600737856118,1.48
Kitchen,North,465.71,SKU-101523,27,0.0031742299553256526,1.48
Kitchen,North,465.71,SKU-101627,27,0.0031742299553256526,1.48
Kitchen,North,465.71,SKU-103269,27,0.0031742299553256526,1.48
Kitchen,North,465.71,SKU-100655,27,0.0031742299553256526,1.48
Beauty,South,125.72999999999999,SKU-102307,32,0.011743119266055046,1.48
Beauty,South,125.72999999999999,SKU-103567,32,0.011743119266055046,1.48
Electronics,East,321.0,SKU-100166,90,0.004611600737856118,1.48
Beauty,South,125.72999999999999,SKU-103819,32,0.011743119266055046,1.48
Kitchen,North,465.71,SKU-101123,27,0.0031742299553256526,1.48
Pet,South,391.6,SKU-101738,29,0.003765744708479418,1.47
Home,South,215.20000000000002,SKU-103461,38,0.006812477590534241,1.47
Toys,North,282.13,SKU-102503,51,0.005216857610474632,1.47
Home,South,215.20000000000002,SKU-103317,38,0.006812477590534241,1.47
Pet,North,449.84,SKU-103832,34,0.003266404073398021,1.47
Pet,North,449.84,SKU-102260,34,0.003266404073398021,1.47
Home,North,305.47,SKU-102345,24,0.004827031375703942,1.47
Pet,South,391.6,SKU-103274,29,0.003765744708479418,1.47
Toys,East,310.43,SKU-102234,50,0.004723219346306443,1.47
Pet,North,449.84,SKU-104514,34,0.003266404073398021,1.47
Pet,North,449.84,SKU-103614,34,0.003266404073398021,1.47
Toys,West,260.74,SKU-101777,48,0.005653710247349823,1.47
Pet,North,449.84,SKU-102242,34,0.003266404073398021,1.47
Pet,South,391.6,SKU-101402,29,0.003765744708479418,1.47
Pet,North,449.84,SKU-100916,34,0.003266404073398021,1.47
Pet,North,449.84,SKU-102458,34,0.003266404073398021,1.47
Toys,North,282.13,SKU-103019,51,0.005216857610474632,1.47
Toys,East,310.43,SKU-104621,50,0.004723219346306443,1.47
Home,South,215.20000000000002,SKU-102123,38,0.006812477590534241,1.47
Toys,North,282.13,SKU-103188,51,0.005216857610474632,1.47
Toys,North,282.13,SKU-104177,51,0.005216857610474632,1.47
Toys,North,282.13,SKU-104357,51,0.005216857610474632,1.47
Toys,East,310.43,SKU-103458,50,0.004723219346306443,1.47
Pet,North,449.84,SKU-100550,34,0.003266404073398021,1.47
Pet,North,449.84,SKU-102102,34,0.003266404073398021,1.47
Pet,South,391.6,SKU-100424,29,0.003765744708479418,1.47
Kitchen,East,287.94,SKU-102208,52,0.005099539080121605,1.47
Toys,West,260.74,SKU-102017,48,0.005653710247349823,1.47
