date,sku_id,region,units_ordered,price_usd,holiday_peak_flag,prime_event_flag,weekend_flag,marketing_push_flag,weather_disruption_index,weekend_flag_raw,category,unit_cost_usd,selling_price_usd,cube_ft,target_service_level,holiday_peak_flag_calendar,prime_event_flag_calendar,marketing_push_flag_calendar,weather_disruption_index_calendar,weekend_flag_calendar,revenue_usd,gross_margin_usd,month
2024-10-28,SKU-102111,West,21,80.09,0,0,0,0,-0.44,1970-03-29,Home,118.88,33.69,0.21,0.975,0.0,1.0,0.0,1.1216666666666668,0.0,1681.89,-814.5899999999998,2024-10
2024-10-29,SKU-100495,West,55,190.67,0,0,0,0,2.2,1970-01-21,Electronics,47.52,108.9,0.08,0.975,0.0,1.0,0.0,0.46625,0.0,10486.849999999999,7873.249999999999,2024-10
2024-10-29,SKU-100816,West,49,198.28,0,0,0,0,-1.68,1970-02-04,Electronics,82.88,157.93,0.66,0.952,0.0,1.0,0.0,0.46625,0.0,9715.72,5654.6,2024-10
2024-10-29,SKU-101666,North,45,94.94,0,0,0,0,-0.38,1970-03-11,Pet,68.29,97.95,0.38,0.978,0.0,1.0,0.0,0.46625,0.0,4272.3,1199.2499999999995,2024-10
2024-10-29,SKU-101865,North,40,30.87,0,0,0,0,0.31,1970-03-19,Kitchen,38.64,161.51,0.29,0.933,0.0,1.0,0.0,0.46625,0.0,1234.8,-310.79999999999995,2024-10
2024-10-29,SKU-102368,East,74,44.94,0,1,0,1,1.77,1970-04-09,Pet,68.29,97.95,0.38,0.978,0.0,1.0,0.0,0.46625,0.0,3325.56,-1727.9000000000005,2024-10
2024-10-30,SKU-100455,East,32,151.36,0,0,0,0,-0.49,1970-01-19,Home,118.88,33.69,0.21,0.975,0.0,1.0,0.0,-0.7044444444444444,0.0,4843.52,1039.3600000000006,2024-10
2024-10-30,SKU-100572,East,55,161.31,0,0,0,0,1.67,1970-01-24,Pet,39.01,44.01,0.77,0.983,0.0,1.0,0.0,-0.7044444444444444,0.0,8872.05,6726.500000000001,2024-10
2024-10-30,SKU-100663,East,52,156.99,0,0,0,0,1.31,1970-01-28,Electronics,54.03,86.74,0.58,0.976,0.0,1.0,0.0,-0.7044444444444444,0.0,8163.4800000000005,5353.92,2024-10
2024-10-30,SKU-100778,East,43,33.52,0,0,0,0,0.71,1970-02-02,Electronics,112.48,134.55,0.33,0.966,0.0,1.0,0.0,-0.7044444444444444,0.0,1441.3600000000001,-3395.28,2024-10
2024-10-30,SKU-100924,West,31,32.56,0,0,0,0,-0.75,1970-02-08,Electronics,82.88,157.93,0.66,0.952,0.0,1.0,0.0,-0.7044444444444444,0.0,1009.3600000000001,-1559.9199999999998,2024-10
2024-10-30,SKU-101500,North,38,32.85,0,0,0,0,1.3,1970-03-04,Electronics,82.88,157.93,0.66,0.952,0.0,1.0,0.0,-0.7044444444444444,0.0,1248.3,-1901.1399999999999,2024-10
2024-10-30,SKU-101713,South,46,163.03,0,0,0,0,0.42,1970-03-13,Beauty,61.85,78.7,0.76,0.931,0.0,1.0,0.0,-0.7044444444444444,0.0,7499.38,4654.280000000001,2024-10
2024-10-30,SKU-101739,North,32,32.14,0,0,0,0,1.08,1970-03-14,Kitchen,38.64,161.51,0.29,0.933,0.0,1.0,0.0,-0.7044444444444444,0.0,1028.48,-208.0,2024-10
2024-10-30,SKU-101918,North,57,91.57,0,0,0,0,1.51,1970-03-21,Pet,68.29,97.95,0.38,0.978,0.0,1.0,0.0,-0.7044444444444444,0.0,5219.49,1326.9599999999994,2024-10
2024-10-30,SKU-102229,South,35,163.77,0,1,0,0,-1.09,1970-04-03,Electronics,54.03,86.74,0.58,0.976,0.0,1.0,0.0,-0.7044444444444444,0.0,5731.950000000001,3840.9000000000005,2024-10
2024-10-30,SKU-102656,South,32,122.33,0,1,0,0,0.87,1970-04-21,Pet,68.29,97.95,0.38,0.978,0.0,1.0,0.0,-0.7044444444444444,0.0,3914.56,1729.2799999999997,2024-10
2024-10-30,SKU-102730,South,27,125.69,0,1,0,0,0.57,1970-04-24,Kitchen,30.06,129.52,0.22,0.931,0.0,1.0,0.0,-0.7044444444444444,0.0,3393.63,2582.0099999999998,2024-10
2024-10-31,SKU-100168,North,46,198.27,0,0,0,0,0.14,1970-01-08,Electronics,82.88,157.93,0.66,0.952,0.0,1.0,0.0,-0.17,0.0,9120.42,5307.9400000000005,2024-10
2024-10-31,SKU-100331,North,38,169.39,0,0,0,0,0.01,1970-01-14,Kitchen,40.39,32.87,0.64,0.972,0.0,1.0,0.0,-0.17,0.0,6436.82,4902.0,2024-10
2024-10-31,SKU-101473,East,55,184.3,0,0,0,0,0.47,1970-03-03,Electronics,54.03,86.74,0.58,0.976,0.0,1.0,0.0,-0.17,0.0,10136.5,7164.85,2024-10
2024-10-31,SKU-101485,West,36,131.98,0,0,0,0,0.47,1970-03-03,Electronics,47.52,108.9,0.08,0.975,0.0,1.0,0.0,-0.17,0.0,4751.28,3040.5599999999995,2024-10
2024-10-31,SKU-101749,North,38,168.36,0,0,0,0,0.42,1970-03-14,Beauty,61.85,78.7,0.76,0.931,0.0,1.0,0.0,-0.17,0.0,6397.68,4047.3800000000006,2024-10
2024-10-31,SKU-102189,South,31,185.67,0,0,0,0,-0.44,1970-04-02,Kitchen,38.64,161.51,0.29,0.933,0.0,1.0,0.0,-0.17,0.0,5755.7699999999995,4557.929999999999,2024-10
2024-11-01,SKU-100087,South,16,138.23,0,0,0,0,-0.95,1970-01-04,Electronics,54.03,86.74,0.58,0.976,0.0,1.0,0.0,0.30666666666666664,0.0,2211.68,1347.1999999999998,2024-11
2024-11-01,SKU-100146,South,49,189.83,0,0,0,0,-0.18,1970-01-07,Toys,22.32,198.29,0.86,0.968,0.0,1.0,0.0,0.30666666666666664,0.0,9301.67,8207.990000000002,2024-11
2024-11-01,SKU-100255,South,36,192.31,0,0,0,0,2.26,1970-01-11,Beauty,61.85,78.7,0.76,0.931,0.0,1.0,0.0,0.30666666666666664,0.0,6923.16,4696.56,2024-11
2024-11-01,SKU-100500,West,38,91.59,0,0,0,0,-0.49,1970-01-21,Pet,39.01,44.01,0.77,0.983,0.0,1.0,0.0,0.30666666666666664,0.0,3480.42,1998.0400000000002,2024-11
2024-11-01,SKU-101098,East,36,125.71,0,0,0,0,0.5,1970-02-15,Electronics,50.98,190.65,0.55,0.959,0.0,1.0,0.0,0.30666666666666664,0.0,4525.5599999999995,2690.2799999999997,2024-11
2024-11-01,SKU-101111,East,62,147.92,0,0,0,0,0.36,1970-02-16,Toys,119.1,158.8,0.61,0.973,0.0,1.0,0.0,0.30666666666666664,0.0,9171.039999999999,1786.8399999999997,2024-11
2024-11-01,SKU-101116,South,23,160.42,0,0,0,0,0.36,1970-02-16,Electronics,50.98,190.65,0.55,0.959,0.0,1.0,0.0,0.30666666666666664,0.0,3689.66,2517.12,2024-11
2024-11-01,SKU-101588,East,26,156.2,0,0,0,0,1.31,1970-03-08,Electronics,112.48,134.55,0.33,0.966,0.0,1.0,0.0,0.30666666666666664,0.0,4061.2,1136.7199999999996,2024-11
2024-11-01,SKU-101594,East,33,132.92,0,0,0,0,1.31,1970-03-08,Pet,68.29,97.95,0.38,0.978,0.0,1.0,0.0,0.30666666666666664,0.0,4386.36,2132.7899999999995,2024-11
2024-11-01,SKU-101604,North,26,184.59,0,0,0,0,1.31,1970-03-08,Toys,22.32,198.29,0.86,0.968,0.0,1.0,0.0,0.30666666666666664,0.0,4799.34,4219.02,2024-11
2024-11-01,SKU-101627,North,27,82.97,0,0,0,0,1.1,1970-03-09,Kitchen,40.39,32.87,0.64,0.972,0.0,1.0,0.0,0.30666666666666664,0.0,2240.19,1149.6599999999999,2024-11
2024-11-01,SKU-101995,West,32,101.02,0,0,0,1,-0.55,1970-03-25,Electronics,54.03,86.74,0.58,0.976,0.0,1.0,0.0,0.30666666666666664,0.0,3232.64,1503.6799999999998,2024-11
2024-11-01,SKU-102014,East,87,196.54,0,0,0,1,-0.55,1970-03-25,Pet,119.39,197.26,0.68,0.987,0.0,1.0,0.0,0.30666666666666664,0.0,17098.98,6712.049999999999,2024-11
2024-11-01,SKU-102305,North,72,175.9,0,1,0,0,0.2,1970-04-07,Toys,14.98,175.66,1.79,0.972,0.0,1.0,0.0,0.30666666666666664,0.0,12664.800000000001,11586.240000000002,2024-11
2024-11-01,SKU-102325,South,57,193.12,0,1,0,0,0.2,1970-04-07,Beauty,61.85,78.7,0.76,0.931,0.0,1.0,0.0,0.30666666666666664,0.0,11007.84,7482.39,2024-11
2024-11-01,SKU-102496,East,60,120.25,0,1,0,0,0.17,1970-04-15,Kitchen,30.06,129.52,0.22,0.931,0.0,1.0,0.0,0.30666666666666664,0.0,7215.0,5411.4,2024-11
2024-11-01,SKU-102752,West,53,34.55,0,1,0,0,0.0,1970-04-25,Pet,119.39,197.26,0.68,0.987,0.0,1.0,0.0,0.30666666666666664,0.0,1831.1499999999999,-4496.52,2024-11
2024-11-02,SKU-100065,North,44,154.03,0,0,1,0,-0.4,1970-01-03,Kitchen,38.64,161.51,0.29,0.933,0.0,1.0,0.0,-0.10000000000000002,1.0,6777.32,5077.16,2024-11
2024-11-02,SKU-100182,East,49,185.43,0,0,1,0,-0.18,1970-01-08,Toys,22.32,198.29,0.86,0.968,0.0,1.0,0.0,-0.10000000000000002,1.0,9086.07,7992.39,2024-11
2024-11-02,SKU-101145,South,48,156.09,0,0,1,0,0.36,1970-02-17,Kitchen,38.64,161.51,0.29,0.933,0.0,1.0,0.0,-0.10000000000000002,1.0,7492.32,5637.6,2024-11
2024-11-02,SKU-101215,South,25,124.49,0,0,1,0,0.98,1970-02-20,Electronics,47.52,108.9,0.08,0.975,0.0,1.0,0.0,-0.10000000000000002,1.0,3112.25,1924.25,2024-11
2024-11-02,SKU-101733,West,27,185.0,0,0,1,0,0.2,1970-03-14,Home,118.88,33.69,0.21,0.975,0.0,1.0,0.0,-0.10000000000000002,1.0,4995.0,1785.2400000000002,2024-11
2024-11-02,SKU-102700,East,78,40.69,0,1,1,0,3.32,1970-04-23,Electronics,50.98,190.65,0.55,0.959,0.0,1.0,0.0,-0.10000000000000002,1.0,3173.8199999999997,-802.6199999999999,2024-11
2024-11-02,SKU-102818,East,59,79.11,0,1,1,0,-0.29,1970-04-28,Pet,68.29,97.95,0.38,0.978,0.0,1.0,0.0,-0.10000000000000002,1.0,4667.49,638.3799999999997,2024-11
2024-11-03,SKU-100444,East,29,130.0,0,0,1,0,0.22,1970-01-19,Kitchen,30.06,129.52,0.22,0.931,0.0,1.0,1.0,-0.08777777777777779,1.0,3770.0,2898.2599999999998,2024-11
2024-11-03,SKU-100498,East,26,132.41,0,0,1,0,-0.5,1970-01-21,Kitchen,30.06,129.52,0.22,0.931,0.0,1.0,1.0,-0.08777777777777779,1.0,3442.66,2661.1,2024-11
2024-11-03,SKU-100669,South,18,123.42,0,0,1,0,1.67,1970-01-28,Beauty,61.85,78.7,0.76,0.931,0.0,1.0,1.0,-0.08777777777777779,1.0,2221.56,1108.26,2024-11
2024-11-03,SKU-101138,East,28,124.35,0,0,1,0,0.5,1970-02-17,Electronics,112.48,134.55,0.33,0.966,0.0,1.0,1.0,-0.08777777777777779,1.0,3481.7999999999997,332.35999999999973,2024-11
2024-11-03,SKU-101180,East,58,44.93,0,0,1,0,0.82,1970-02-19,Pet,68.29,97.95,0.38,0.978,0.0,1.0,1.0,-0.08777777777777779,1.0,2605.94,-1354.8800000000003,2024-11
2024-11-03,SKU-102018,East,44,44.77,0,0,1,0,-0.15,1970-03-26,Toys,22.32,198.29,0.86,0.968,0.0,1.0,1.0,-0.08777777777777779,1.0,1969.88,987.8000000000002,2024-11
2024-11-03,SKU-102096,East,61,191.77,0,0,1,0,-0.43,1970-03-29,Electronics,96.37,130.18,0.12,0.949,0.0,1.0,1.0,-0.08777777777777779,1.0,11697.970000000001,5819.400000000001,2024-11
2024-11-03,SKU-102154,East,32,161.58,0,0,1,0,-1.18,1970-03-31,Kitchen,30.06,129.52,0.22,0.931,0.0,1.0,1.0,-0.08777777777777779,1.0,5170.56,4208.64,2024-11
2024-11-03,SKU-102583,West,62,43.49,0,1,1,0,-0.39,1970-04-18,Electronics,47.52,108.9,0.08,0.975,0.0,1.0,1.0,-0.08777777777777779,1.0,2696.38,-249.86000000000007,2024-11
2024-11-03,SKU-102809,East,44,84.46,0,1,1,0,0.57,1970-04-28,Toys,14.98,175.66,1.79,0.972,0.0,1.0,1.0,-0.08777777777777779,1.0,3716.24,3057.1199999999994,2024-11
2024-11-04,SKU-100408,South,42,174.02,0,0,0,0,0.01,1970-01-18,Kitchen,30.06,129.52,0.22,0.931,0.0,1.0,0.0,0.4588888888888889,0.0,7308.84,6046.320000000001,2024-11
2024-11-04,SKU-100560,South,41,94.71,0,0,0,0,-0.49,1970-01-24,Toys,22.32,198.29,0.86,0.968,0.0,1.0,0.0,0.4588888888888889,0.0,3883.1099999999997,2967.9899999999993,2024-11
2024-11-04,SKU-100603,East,52,74.72,0,0,0,0,-0.91,1970-01-26,Electronics,47.52,108.9,0.08,0.975,0.0,1.0,0.0,0.4588888888888889,0.0,3885.44,1414.3999999999999,2024-11
2024-11-04,SKU-100668,South,38,41.96,0,0,0,0,0.9,1970-01-28,Toys,22.32,198.29,0.86,0.968,0.0,1.0,0.0,0.4588888888888889,0.0,1594.48,746.32,2024-11
2024-11-04,SKU-102085,South,58,187.29,0,0,0,1,-0.55,1970-03-28,Electronics,54.03,86.74,0.58,0.976,0.0,1.0,0.0,0.4588888888888889,0.0,10862.82,7729.08,2024-11
2024-11-04,SKU-102495,South,50,187.15,0,1,0,0,-0.09,1970-04-14,Kitchen,38.64,161.51,0.29,0.933,0.0,1.0,0.0,0.4588888888888889,0.0,9357.5,7425.5,2024-11
2024-11-04,SKU-102498,South,52,31.24,0,1,0,1,1.77,1970-04-15,Pet,39.01,44.01,0.77,0.983,0.0,1.0,0.0,0.4588888888888889,0.0,1624.48,-404.03999999999996,2024-11
2024-11-04,SKU-102721,North,53,190.34,0,1,0,0,0.79,1970-04-24,Beauty,61.85,78.7,0.76,0.931,0.0,1.0,0.0,0.4588888888888889,0.0,10088.02,6809.97,2024-11
2024-11-04,SKU-102988,South,46,31.77,0,1,0,0,1.09,1970-05-05,Electronics,50.98,190.65,0.55,0.959,0.0,1.0,0.0,0.4588888888888889,0.0,1461.42,-883.6599999999999,2024-11
2024-11-05,SKU-100817,South,32,162.99,0,0,0,0,-0.2,1970-02-04,Kitchen,40.39,32.87,0.64,0.972,0.0,1.0,0.0,0.2833333333333333,0.0,5215.68,3923.2000000000003,2024-11
2024-11-05,SKU-100959,West,48,159.96,0,0,0,0,0.54,1970-02-09,Home,118.88,33.69,0.21,0.975,0.0,1.0,0.0,0.2833333333333333,0.0,7678.08,1971.8400000000006,2024-11
2024-11-05,SKU-101621,East,49,121.42,0,0,0,0,-2.08,1970-03-09,Toys,14.98,175.66,1.79,0.972,0.0,1.0,0.0,0.2833333333333333,0.0,5949.58,5215.5599999999995,2024-11
2024-11-05,SKU-102117,West,42,77.71,0,0,0,0,-0.41,1970-03-30,Kitchen,38.64,161.51,0.29,0.933,0.0,1.0,0.0,0.2833333333333333,0.0,3263.8199999999997,1640.9399999999996,2024-11
2024-11-05,SKU-102745,West,29,128.31,0,1,0,0,0.79,1970-04-25,Electronics,47.52,108.9,0.08,0.975,0.0,1.0,0.0,0.2833333333333333,0.0,3720.9900000000002,2342.91,2024-11
2024-11-06,SKU-100002,North,48,34.64,1,0,0,0,0.88,1970-01-01,Toys,22.32,198.29,0.86,0.968,1.0,1.0,0.0,0.026666666666666672,0.0,1662.72,591.36,2024-11
2024-11-06,SKU-100324,South,26,122.44,0,0,0,0,0.14,1970-01-14,Electronics,50.98,190.65,0.55,0.959,1.0,1.0,0.0,0.026666666666666672,0.0,3183.44,1857.9600000000003,2024-11
2024-11-06,SKU-101195,North,31,33.61,0,0,0,0,-0.69,1970-02-19,Kitchen,40.39,32.87,0.64,0.972,1.0,1.0,0.0,0.026666666666666672,0.0,1041.91,-210.18000000000004,2024-11
2024-11-06,SKU-101203,East,27,32.57,0,0,0,0,0.5,1970-02-20,Electronics,54.03,86.74,0.58,0.976,1.0,1.0,0.0,0.026666666666666672,0.0,879.39,-579.4200000000001,2024-11
2024-11-06,SKU-101570,West,30,132.38,0,0,0,0,1.26,1970-03-07,Electronics,112.48,134.55,0.33,0.966,1.0,1.0,0.0,0.026666666666666672,0.0,3971.3999999999996,596.9999999999998,2024-11
2024-11-06,SKU-102185,West,52,173.61,0,0,0,1,0.35,1970-04-02,Kitchen,40.39,32.87,0.64,0.972,1.0,1.0,0.0,0.026666666666666672,0.0,9027.720000000001,6927.440000000001,2024-11
2024-11-06,SKU-102518,North,26,31.94,0,1,0,0,0.4,1970-04-15,Pet,119.39,197.26,0.68,0.987,1.0,1.0,0.0,0.026666666666666672,0.0,830.44,-2273.7000000000003,2024-11
2024-11-06,SKU-102684,South,55,182.07,0,1,0,0,-0.92,1970-04-22,Toys,22.32,198.29,0.86,0.968,1.0,1.0,0.0,0.026666666666666672,0.0,10013.85,8786.25,2024-11
2024-11-06,SKU-103029,West,28,149.68,0,1,0,0,1.09,1970-05-07,Home,118.88,33.69,0.21,0.975,1.0,1.0,0.0,0.026666666666666672,0.0,4191.04,862.4000000000003,2024-11
2024-11-07,SKU-100459,South,45,151.14,0,0,0,0,0.84,1970-01-20,Electronics,47.52,108.9,0.08,0.975,1.0,1.0,1.0,0.5657142857142857,0.0,6801.299999999999,4662.899999999999,2024-11
2024-11-07,SKU-101492,North,24,123.42,0,0,0,0,0.14,1970-03-04,Pet,119.39,197.26,0.68,0.987,1.0,1.0,1.0,0.5657142857142857,0.0,2962.08,96.72000000000003,2024-11
2024-11-07,SKU-102042,West,30,33.94,0,0,0,0,-2.09,1970-03-27,Electronics,96.37,130.18,0.12,0.949,1.0,1.0,1.0,0.5657142857142857,0.0,1018.1999999999999,-1872.9,2024-11
2024-11-07,SKU-102050,East,27,108.05,0,0,0,0,-2.09,1970-03-27,Pet,119.39,197.26,0.68,0.987,1.0,1.0,1.0,0.5657142857142857,0.0,2917.35,-306.18000000000006,2024-11
2024-11-07,SKU-102403,West,52,203.81,0,1,0,0,-1.09,1970-04-11,Electronics,47.52,108.9,0.08,0.975,1.0,1.0,1.0,0.5657142857142857,0.0,10598.12,8127.08,2024-11
2024-11-08,SKU-100064,South,21,149.51,1,0,0,0,0.88,1970-01-03,Pet,68.29,97.95,0.38,0.978,1.0,1.0,1.0,0.13,0.0,3139.71,1705.6199999999997,2024-11
2024-11-08,SKU-101709,North,38,157.01,0,0,0,0,1.3,1970-03-13,Home,85.74,189.02,1.49,0.954,1.0,1.0,1.0,0.13,0.0,5966.379999999999,2708.2599999999998,2024-11
2024-11-08,SKU-101746,West,32,32.9,0,0,0,0,0.55,1970-03-14,Electronics,50.98,190.65,0.55,0.959,1.0,1.0,1.0,0.13,0.0,1052.8,-578.56,2024-11
2024-11-08,SKU-101782,North,43,152.82,0,0,0,0,1.1,1970-03-16,Electronics,50.98,190.65,0.55,0.959,1.0,1.0,1.0,0.13,0.0,6571.259999999999,4379.12,2024-11
2024-11-08,SKU-101937,South,34,44.47,0,0,0,0,0.42,1970-03-22,Kitchen,38.64,161.51,0.29,0.933,1.0,1.0,1.0,0.13,0.0,1511.98,198.21999999999994,2024-11
2024-11-08,SKU-102198,South,16,135.33,0,0,0,0,-0.41,1970-04-02,Toys,22.32,198.29,0.86,0.968,1.0,1.0,1.0,0.13,0.0,2165.28,1808.1600000000003,2024-11
2024-11-08,SKU-102419,East,66,187.67,0,1,0,0,-1.29,1970-04-11,Kitchen,40.39,32.87,0.64,0.972,1.0,1.0,1.0,0.13,0.0,12386.22,9720.479999999998,2024-11
2024-11-08,SKU-102466,East,70,74.27,0,1,0,0,1.24,1970-04-13,Electronics,50.98,190.65,0.55,0.959,1.0,1.0,1.0,0.13,0.0,5198.9,1630.3,2024-11
2024-11-08,SKU-102622,West,63,160.66,0,1,0,0,-0.52,1970-04-20,Kitchen,30.06,129.52,0.22,0.931,1.0,1.0,1.0,0.13,0.0,10121.58,8227.8,2024-11
2024-11-08,SKU-103049,South,32,153.48,0,1,0,0,0.39,1970-05-08,Kitchen,40.39,32.87,0.64,0.972,1.0,1.0,1.0,0.13,0.0,4911.36,3618.8799999999997,2024-11
2024-11-08,SKU-103072,West,33,129.21,0,1,0,0,1.09,1970-05-09,Kitchen,30.06,129.52,0.22,0.931,1.0,1.0,1.0,0.13,0.0,4263.93,3271.9500000000003,2024-11
2024-11-09,SKU-100387,West,43,32.03,0,0,1,0,0.14,1970-01-17,Electronics,47.52,108.9,0.08,0.975,1.0,1.0,0.0,-0.2688888888888889,1.0,1377.29,-666.07,2024-11
2024-11-09,SKU-100541,South,36,186.95,0,0,1,0,0.01,1970-01-23,Toys,14.98,175.66,1.79,0.972,1.0,1.0,0.0,-0.2688888888888889,1.0,6730.2,6190.92,2024-11
2024-11-09,SKU-100797,North,26,160.98,0,0,1,0,1.67,1970-02-03,Home,118.88,33.69,0.21,0.975,1.0,1.0,0.0,-0.2688888888888889,1.0,4185.48,1094.6,2024-11
2024-11-09,SKU-100961,North,57,43.33,0,0,1,1,0.99,1970-02-10,Kitchen,40.39,32.87,0.64,0.972,1.0,1.0,0.0,-0.2688888888888889,1.0,2469.81,167.57999999999987,2024-11
2024-11-09,SKU-101825,West,33,184.17,0,0,1,0,0.39,1970-03-18,Kitchen,40.39,32.87,0.64,0.972,1.0,1.0,0.0,-0.2688888888888889,1.0,6077.61,4744.739999999999,2024-11
2024-11-09,SKU-101831,West,45,162.17,0,0,1,0,0.39,1970-03-18,Toys,119.1,158.8,0.61,0.973,1.0,1.0,0.0,-0.2688888888888889,1.0,7297.65,1938.1499999999996,2024-11
2024-11-09,SKU-102469,West,25,83.58,0,1,1,0,-1.09,1970-04-13,Beauty,61.85,78.7,0.76,0.931,1.0,1.0,0.0,-0.2688888888888889,1.0,2089.5,543.2499999999999,2024-11
2024-11-09,SKU-102741,North,73,75.71,0,1,1,0,-0.92,1970-04-25,Home,118.88,33.69,0.21,0.975,1.0,1.0,0.0,-0.2688888888888889,1.0,5526.83,-3151.4100000000003,2024-11
2024-11-10,SKU-100089,North,48,42.96,1,0,1,0,-0.47,1970-01-04,Home,85.74,189.02,1.49,0.954,1.0,1.0,1.0,0.5233333333333332,1.0,2062.08,-2053.4399999999996,2024-11
2024-11-10,SKU-100246,East,29,180.94,0,0,1,0,-0.4,1970-01-11,Kitchen,30.06,129.52,0.22,0.931,1.0,1.0,1.0,0.5233333333333332,1.0,5247.26,4375.5199999999995,2024-11
2024-11-10,SKU-100799,East,41,158.15,0,0,1,0,0.9,1970-02-03,Kitchen,40.39,32.87,0.64,0.972,1.0,1.0,1.0,0.5233333333333332,1.0,6484.150000000001,4828.16,2024-11
2024-11-10,SKU-101011,South,44,172.39,0,0,1,0,-0.52,1970-02-12,Beauty,61.85,78.7,0.76,0.931,1.0,1.0,1.0,0.5233333333333332,1.0,7585.16,4863.759999999999,2024-11
2024-11-10,SKU-101249,North,54,45.02,0,0,1,0,0.41,1970-02-22,Kitchen,40.39,32.87,0.64,0.972,1.0,1.0,1.0,0.5233333333333332,1.0,2431.0800000000004,250.02000000000015,2024-11
2024-11-10,SKU-101398,South,44,92.19,0,0,1,0,0.98,1970-02-28,Kitchen,30.06,129.52,0.22,0.931,1.0,1.0,1.0,0.5233333333333332,1.0,4056.3599999999997,2733.72,2024-11
2024-11-10,SKU-101551,West,32,131.39,0,0,1,0,-3.5,1970-03-06,Beauty,61.85,78.7,0.76,0.931,1.0,1.0,1.0,0.5233333333333332,1.0,4204.48,2225.2799999999997,2024-11
2024-11-10,SKU-101721,East,62,147.62,0,0,1,0,0.47,1970-03-13,Kitchen,38.64,161.51,0.29,0.933,1.0,1.0,1.0,0.5233333333333332,1.0,9152.44,6756.76,2024-11
2024-11-10,SKU-102286,West,26,106.2,0,0,1,1,0.35,1970-04-06,Electronics,50.98,190.65,0.55,0.959,1.0,1.0,1.0,0.5233333333333332,1.0,2761.2000000000003,1435.7200000000003,2024-11
2024-11-10,SKU-102303,West,42,32.5,0,0,1,1,0.35,1970-04-06,Home,85.74,189.02,1.49,0.954,1.0,1.0,1.0,0.5233333333333332,1.0,1365.0,-2236.08,2024-11
2024-11-10,SKU-102382,West,37,132.37,0,0,1,0,0.35,1970-04-10,Electronics,82.88,157.93,0.66,0.952,1.0,1.0,1.0,0.5233333333333332,1.0,4897.6900000000005,1831.1300000000003,2024-11
2024-11-10,SKU-103153,West,66,41.35,0,1,1,0,-1.1,1970-05-12,Beauty,61.85,78.7,0.76,0.931,1.0,1.0,1.0,0.5233333333333332,1.0,2729.1,-1353.0,2024-11
2024-11-11,SKU-100183,East,33,154.93,1,0,0,0,1.48,1970-01-08,Beauty,61.85,78.7,0.76,0.931,1.0,1.0,0.0,0.37,0.0,5112.6900000000005,3071.6400000000003,2024-11
2024-11-11,SKU-100523,West,25,130.93,0,0,0,0,-1.22,1970-01-22,Toys,14.98,175.66,1.79,0.972,1.0,1.0,0.0,0.37,0.0,3273.25,2898.75,2024-11
2024-11-11,SKU-100624,West,28,187.05,0,0,0,0,0.22,1970-01-27,Kitchen,30.06,129.52,0.22,0.931,1.0,1.0,0.0,0.37,0.0,5237.400000000001,4395.72,2024-11
2024-11-11,SKU-100724,West,32,32.91,0,0,0,0,-0.49,1970-01-31,Electronics,112.48,134.55,0.33,0.966,1.0,1.0,0.0,0.37,0.0,1053.12,-2546.2400000000002,2024-11
2024-11-11,SKU-100804,South,44,200.25,0,0,0,0,2.2,1970-02-03,Kitchen,30.06,129.52,0.22,0.931,1.0,1.0,0.0,0.37,0.0,8811.0,7488.36,2024-11
2024-11-11,SKU-101082,West,23,80.33,0,0,0,0,0.54,1970-02-15,Toys,22.32,198.29,0.86,0.968,1.0,1.0,0.0,0.37,0.0,1847.59,1334.23,2024-11
2024-11-11,SKU-101265,West,38,32.32,0,0,0,0,-0.27,1970-02-22,Home,118.88,33.69,0.21,0.975,1.0,1.0,0.0,0.37,0.0,1228.16,-3289.28,2024-11
2024-11-11,SKU-101682,East,41,188.44,0,0,0,0,1.26,1970-03-12,Electronics,96.37,130.18,0.12,0.949,1.0,1.0,0.0,0.37,0.0,7726.04,3774.87,2024-11
2024-11-11,SKU-101768,North,47,94.0,0,0,0,0,-2.08,1970-03-15,Electronics,112.48,134.55,0.33,0.966,1.0,1.0,0.0,0.37,0.0,4418.0,-868.5600000000002,2024-11
2024-11-11,SKU-102046,East,50,184.33,0,0,0,0,1.28,1970-03-27,Kitchen,30.06,129.52,0.22,0.931,1.0,1.0,0.0,0.37,0.0,9216.5,7713.500000000001,2024-11
2024-11-11,SKU-103021,West,44,165.79,0,1,0,0,0.57,1970-05-06,Electronics,54.03,86.74,0.58,0.976,1.0,1.0,0.0,0.37,0.0,7294.759999999999,4917.44,2024-11
2024-11-12,SKU-100147,East,57,31.8,1,0,0,0,0.88,1970-01-07,Beauty,61.85,78.7,0.76,0.931,1.0,1.0,0.0,0.9942857142857144,0.0,1812.6000000000001,-1712.8500000000001,2024-11
2024-11-12,SKU-101235,West,29,145.69,0,0,0,0,-0.75,1970-02-21,Kitchen,38.64,161.51,0.29,0.933,1.0,1.0,0.0,0.9942857142857144,0.0,4225.01,3104.45,2024-11
2024-11-12,SKU-101357,West,40,32.3,0,0,0,0,0.5,1970-02-26,Kitchen,40.39,32.87,0.64,0.972,1.0,1.0,0.0,0.9942857142857144,0.0,1292.0,-323.60000000000014,2024-11
2024-11-12,SKU-101665,South,25,104.7,0,0,0,0,0.15,1970-03-11,Electronics,47.52,108.9,0.08,0.975,1.0,1.0,0.0,0.9942857142857144,0.0,2617.5,1429.5,2024-11
