sku_id,category,unit_cost_usd,selling_price_usd,cube_ft,target_service_level
SKU-101608,Electronics,82.88,157.93,0.66,0.952
SKU-101609,Kitchen,40.39,32.87,0.64,0.972
SKU-101610,Electronics,96.37,130.18,0.12,0.949
SKU-101611,Electronics,47.52,108.9,0.08,0.975
SKU-101612,Pet,68.29,97.95,0.38,0.978
SKU-101613,Kitchen,38.64,161.51,0.29,0.933
SKU-101614,Kitchen,30.06,129.52,0.22,0.931
SKU-101615,Toys,119.1,158.8,0.61,0.973
SKU-101616,Pet,39.01,44.01,0.77,0.983
SKU-101617,Electronics,54.03,86.74,0.58,0.976
SKU-101618,Pet,119.39,197.26,0.68,0.987
SKU-101619,Home,85.74,189.02,1.49,0.954
SKU-101620,Electronics,50.98,190.65,0.55,0.959
SKU-101621,Toys,14.98,175.66,1.79,0.972
SKU-101622,Toys,22.32,198.29,0.86,0.968
SKU-101623,Beauty,61.85,78.7,0.76,0.931
SKU-101624,Electronics,112.48,134.55,0.33,0.966
SKU-101625,Home,118.88,33.69,0.21,0.975
SKU-101626,Electronics,82.88,157.93,0.66,0.952
SKU-101627,Kitchen,40.39,32.87,0.64,0.972
SKU-101628,Electronics,96.37,130.18,0.12,0.949
SKU-101629,Electronics,47.52,108.9,0.08,0.975
SKU-101630,Pet,68.29,97.95,0.38,0.978
SKU-101631,Kitchen,38.64,161.51,0.29,0.933
SKU-101632,Kitchen,30.06,129.52,0.22,0.931
SKU-101633,Toys,119.1,158.8,0.61,0.973
SKU-101634,Pet,39.01,44.01,0.77,0.983
SKU-101635,Electronics,54.03,86.74,0.58,0.976
SKU-101636,Pet,119.39,197.26,0.68,0.987
SKU-101637,Home,85.74,189.02,1.49,0.954
SKU-101638,Electronics,50.98,190.65,0.55,0.959
SKU-101639,Toys,14.98,175.66,1.79,0.972
SKU-101640,Toys,22.32,198.29,0.86,0.968
SKU-101641,Beauty,61.85,78.7,0.76,0.931
SKU-101642,Electronics,112.48,134.55,0.33,0.966
SKU-101643,Home,118.88,33.69,0.21,0.975
SKU-101644,Electronics,82.88,157.93,0.66,0.952
SKU-101645,Kitchen,40.39,32.87,0.64,0.972
SKU-101646,Electronics,96.37,130.18,0.12,0.949
SKU-101647,Electronics,47.52,108.9,0.08,0.975
SKU-101648,Pet,68.29,97.95,0.38,0.978
SKU-101649,Kitchen,38.64,161.51,0.29,0.933
SKU-101650,Kitchen,30.06,129.52,0.22,0.931
SKU-101651,Toys,119.1,158.8,0.61,0.973
SKU-101652,Pet,39.01,44.01,0.77,0.983
SKU-101653,Electronics,54.03,86.74,0.58,0.976
SKU-101654,Pet,119.39,197.26,0.68,0.987
SKU-101655,Home,85.74,189.02,1.49,0.954
SKU-101656,Electronics,50.98,190.65,0.55,0.959
SKU-101657,Toys,14.98,175.66,1.79,0.972
SKU-101658,Toys,22.32,198.29,0.86,0.968
SKU-101659,Beauty,61.85,78.7,0.76,0.931
SKU-101660,Electronics,112.48,134.55,0.33,0.966
SKU-101661,Home,118.88,33.69,0.21,0.975
SKU-101662,Electronics,82.88,157.93,0.66,0.952
SKU-101663,Kitchen,40.39,32.87,0.64,0.972
SKU-101664,Electronics,96.37,130.18,0.12,0.949
SKU-101665,Electronics,47.52,108.9,0.08,0.975
SKU-101666,Pet,68.29,97.95,0.38,0.978
SKU-101667,Kitchen,38.64,161.51,0.29,0.933
SKU-101668,Kitchen,30.06,129.52,0.22,0.931
SKU-101669,Toys,119.1,158.8,0.61,0.973
SKU-101670,Pet,39.01,44.01,0.77,0.983
SKU-101671,Electronics,54.03,86.74,0.58,0.976
SKU-101672,Pet,119.39,197.26,0.68,0.987
SKU-101673,Home,85.74,189.02,1.49,0.954
SKU-101674,Electronics,50.98,190.65,0.55,0.959
SKU-101675,Toys,14.98,175.66,1.79,0.972
SKU-101676,Toys,22.32,198.29,0.86,0.968
SKU-101677,Beauty,61.85,78.7,0.76,0.931
SKU-101678,Electronics,112.48,134.55,0.33,0.966
SKU-101679,Home,118.88,33.69,0.21,0.975
SKU-101680,Electronics,82.88,157.93,0.66,0.952
SKU-101681,Kitchen,40.39,32.87,0.64,0.972
SKU-101682,Electronics,96.37,130.18,0.12,0.949
SKU-101683,Electronics,47.52,108.9,0.08,0.975
SKU-101684,Pet,68.29,97.95,0.38,0.978
SKU-101685,Kitchen,38.64,161.51,0.29,0.933
SKU-101686,Kitchen,30.06,129.52,0.22,0.931
SKU-101687,Toys,119.1,158.8,0.61,0.973
SKU-101688,Pet,39.01,44.01,0.77,0.983
SKU-101689,Electronics,54.03,86.74,0.58,0.976
SKU-101690,Pet,119.39,197.26,0.68,0.987
SKU-101691,Home,85.74,189.02,1.49,0.954
SKU-101692,Electronics,50.98,190.65,0.55,0.959
SKU-101693,Toys,14.98,175.66,1.79,0.972
SKU-101694,Toys,22.32,198.29,0.86,0.968
SKU-101695,Beauty,61.85,78.7,0.76,0.931
SKU-101696,Electronics,112.48,134.55,0.33,0.966
SKU-101697,Home,118.88,33.69,0.21,0.975
SKU-101698,Electronics,82.88,157.93,0.66,0.952
SKU-101699,Kitchen,40.39,32.87,0.64,0.972
SKU-101700,Electronics,96.37,130.18,0.12,0.949
SKU-101701,Electronics,47.52,108.9,0.08,0.975
SKU-101702,Pet,68.29,97.95,0.38,0.978
SKU-101703,Kitchen,38.64,161.51,0.29,0.933
SKU-101704,Kitchen,30.06,129.52,0.22,0.931
SKU-101705,Toys,119.1,158.8,0.61,0.973
SKU-101706,Pet,39.01,44.01,0.77,0.983
SKU-101707,Electronics,54.03,86.74,0.58,0.976
SKU-101708,Pet,119.39,197.26,0.68,0.987
SKU-101709,Home,85.74,189.02,1.49,0.954
SKU-101710,Electronics,50.98,190.65,0.55,0.959
SKU-101711,Toys,14.98,175.66,1.79,0.972
SKU-101712,Toys,22.32,198.29,0.86,0.968
SKU-101713,Beauty,61.85,78.7,0.76,0.931
SKU-101714,Electronics,112.48,134.55,0.33,0.966
SKU-101715,Home,118.88,33.69,0.21,0.975
SKU-101716,Electronics,82.88,157.93,0.66,0.952
SKU-101717,Kitchen,40.39,32.87,0.64,0.972
SKU-101718,Electronics,96.37,130.18,0.12,0.949
SKU-101719,Electronics,47.52,108.9,0.08,0.975
SKU-101720,Pet,68.29,97.95,0.38,0.978
SKU-101721,Kitchen,38.64,161.51,0.29,0.933
SKU-101722,Kitchen,30.06,129.52,0.22,0.931
SKU-101723,Toys,119.1,158.8,0.61,0.973
SKU-101724,Pet,39.01,44.01,0.77,0.983
SKU-101725,Electronics,54.03,86.74,0.58,0.976
SKU-101726,Pet,119.39,197.26,0.68,0.987
SKU-101727,Home,85.74,189.02,1.49,0.954
SKU-101728,Electronics,50.98,190.65,0.55,0.959
SKU-101729,Toys,14.98,175.66,1.79,0.972
SKU-101730,Toys,22.32,198.29,0.86,0.968
SKU-101731,Beauty,61.85,78.7,0.76,0.931
SKU-101732,Electronics,112.48,134.55,0.33,0.966
SKU-101733,Home,118.88,33.69,0.21,0.975
SKU-101734,Electronics,82.88,157.93,0.66,0.952
SKU-101735,Kitchen,40.39,32.87,0.64,0.972
SKU-101736,Electronics,96.37,130.18,0.12,0.949
SKU-101737,Electronics,47.52,108.9,0.08,0.975
SKU-101738,Pet,68.29,97.95,0.38,0.978
SKU-101739,Kitchen,38.64,161.51,0.29,0.933
SKU-101740,Kitchen,30.06,129.52,0.22,0.931
SKU-101741,Toys,119.1,158.8,0.61,0.973
SKU-101742,Pet,39.01,44.01,0.77,0.983
SKU-101743,Electronics,54.03,86.74,0.58,0.976
SKU-101744,Pet,119.39,197.26,0.68,0.987
SKU-101745,Home,85.74,189.02,1.49,0.954
SKU-101746,Electronics,50.98,190.65,0.55,0.959
SKU-101747,Toys,14.98,175.66,1.79,0.972
SKU-101748,Toys,22.32,198.29,0.86,0.968
SKU-101749,Beauty,61.85,78.7,0.76,0.931
SKU-101750,Electronics,112.48,134.55,0.33,0.966
SKU-101751,Home,118.88,33.69,0.21,0.975
SKU-101752,Electronics,82.88,157.93,0.66,0.952
SKU-101753,Kitchen,40.39,32.87,0.64,0.972
SKU-101754,Electronics,96.37,130.18,0.12,0.949
SKU-101755,Electronics,47.52,108.9,0.08,0.975
SKU-101756,Pet,68.29,97.95,0.38,0.978
SKU-101757,Kitchen,38.64,161.51,0.29,0.933
SKU-101758,Kitchen,30.06,129.52,0.22,0.931
SKU-101759,Toys,119.1,158.8,0.61,0.973
SKU-101760,Pet,39.01,44.01,0.77,0.983
SKU-101761,Electronics,54.03,86.74,0.58,0.976
SKU-101762,Pet,119.39,197.26,0.68,0.987
SKU-101763,Home,85.74,189.02,1.49,0.954
SKU-101764,Electronics,50.98,190.65,0.55,0.959
SKU-101765,Toys,14.98,175.66,1.79,0.972
SKU-101766,Toys,22.32,198.29,0.86,0.968
SKU-101767,Beauty,61.85,78.7,0.76,0.931
SKU-101768,Electronics,112.48,134.55,0.33,0.966
SKU-101769,Home,118.88,33.69,0.21,0.975
SKU-101770,Electronics,82.88,157.93,0.66,0.952
SKU-101771,Kitchen,40.39,32.87,0.64,0.972
SKU-101772,Electronics,96.37,130.18,0.12,0.949
SKU-101773,Electronics,47.52,108.9,0.08,0.975
SKU-101774,Pet,68.29,97.95,0.38,0.978
SKU-101775,Kitchen,38.64,161.51,0.29,0.933
SKU-101776,Kitchen,30.06,129.52,0.22,0.931
SKU-101777,Toys,119.1,158.8,0.61,0.973
SKU-101778,Pet,39.01,44.01,0.77,0.983
SKU-101779,Electronics,54.03,86.74,0.58,0.976
SKU-101780,Pet,119.39,197.26,0.68,0.987
SKU-101781,Home,85.74,189.02,1.49,0.954
SKU-101782,Electronics,50.98,190.65,0.55,0.959
SKU-101783,Toys,14.98,175.66,1.79,0.972
SKU-101784,Toys,22.32,198.29,0.86,0.968
SKU-101785,Beauty,61.85,78.7,0.76,0.931
SKU-101786,Electronics,112.48,134.55,0.33,0.966
SKU-101787,Home,118.88,33.69,0.21,0.975
SKU-101788,Electronics,82.88,157.93,0.66,0.952
SKU-101789,Kitchen,40.39,32.87,0.64,0.972
SKU-101790,Electronics,96.37,130.18,0.12,0.949
SKU-101791,Electronics,47.52,108.9,0.08,0.975
SKU-101792,Pet,68.29,97.95,0.38,0.978
SKU-101793,Kitchen,38.64,161.51,0.29,0.933
SKU-101794,Kitchen,30.06,129.52,0.22,0.931
SKU-101795,Toys,119.1,158.8,0.61,0.973
SKU-101796,Pet,39.01,44.01,0.77,0.983
SKU-101797,Electronics,54.03,86.74,0.58,0.976
SKU-101798,Pet,119.39,197.26,0.68,0.987
SKU-101799,Home,85.74,189.02,1.49,0.954
SKU-101800,Electronics,50.98,190.65,0.55,0.959
SKU-101801,Toys,14.98,175.66,1.79,0.972
SKU-101802,Toys,22.32,198.29,0.86,0.968
SKU-101803,Beauty,61.85,78.7,0.76,0.931
SKU-101804,Electronics,112.48,134.55,0.33,0.966
SKU-101805,Home,118.88,33.69,0.21,0.975
SKU-101806,Electronics,82.88,157.93,0.66,0.952
SKU-101807,Kitchen,40.39,32.87,0.64,0.972
SKU-101808,Electronics,96.37,130.18,0.12,0.949
SKU-101809,Electronics,47.52,108.9,0.08,0.975
SKU-101810,Pet,68.29,97.95,0.38,0.978
SKU-101811,Kitchen,38.64,161.51,0.29,0.933
SKU-101812,Kitchen,30.06,129.52,0.22,0.931
SKU-101813,Toys,119.1,158.8,0.61,0.973
SKU-101814,Pet,39.01,44.01,0.77,0.983
SKU-101815,Electronics,54.03,86.74,0.58,0.976
SKU-101816,Pet,119.39,197.26,0.68,0.987
SKU-101817,Home,85.74,189.02,1.49,0.954
SKU-101818,Electronics,50.98,190.65,0.55,0.959
SKU-101819,Toys,14.98,175.66,1.79,0.972
SKU-101820,Toys,22.32,198.29,0.86,0.968
SKU-101821,Beauty,61.85,78.7,0.76,0.931
SKU-101822,Electronics,112.48,134.55,0.33,0.966
SKU-101823,Home,118.88,33.69,0.21,0.975
SKU-101824,Electronics,82.88,157.93,0.66,0.952
SKU-101825,Kitchen,40.39,32.87,0.64,0.972
SKU-101826,Electronics,96.37,130.18,0.12,0.949
SKU-101827,Electronics,47.52,108.9,0.08,0.975
SKU-101828,Pet,68.29,97.95,0.38,0.978
SKU-101829,Kitchen,38.64,161.51,0.29,0.933
SKU-101830,Kitchen,30.06,129.52,0.22,0.931
SKU-101831,Toys,119.1,158.8,0.61,0.973
SKU-101832,Pet,39.01,44.01,0.77,0.983
SKU-101833,Electronics,54.03,86.74,0.58,0.976
SKU-101834,Pet,119.39,197.26,0.68,0.987
SKU-101835,Home,85.74,189.02,1.49,0.954
SKU-101836,Electronics,50.98,190.65,0.55,0.959
SKU-101837,Toys,14.98,175.66,1.79,0.972
SKU-101838,Toys,22.32,198.29,0.86,0.968
SKU-101839,Beauty,61.85,78.7,0.76,0.931
SKU-101840,Electronics,112.48,134.55,0.33,0.966
SKU-101841,Home,118.88,33.69,0.21,0.975
SKU-101842,Electronics,82.88,157.93,0.66,0.952
SKU-101843,Kitchen,40.39,32.87,0.64,0.972
SKU-101844,Electronics,96.37,130.18,0.12,0.949
SKU-101845,Electronics,47.52,108.9,0.08,0.975
SKU-101846,Pet,68.29,97.95,0.38,0.978
SKU-101847,Kitchen,38.64,161.51,0.29,0.933
SKU-101848,Kitchen,30.06,129.52,0.22,0.931
SKU-101849,Toys,119.1,158.8,0.61,0.973
SKU-101850,Pet,39.01,44.01,0.77,0.983
SKU-101851,Electronics,54.03,86.74,0.58,0.976
SKU-101852,Pet,119.39,197.26,0.68,0.987
SKU-101853,Home,85.74,189.02,1.49,0.954
SKU-101854,Electronics,50.98,190.65,0.55,0.959
SKU-101855,Toys,14.98,175.66,1.79,0.972
SKU-101856,Toys,22.32,198.29,0.86,0.968
SKU-101857,Beauty,61.85,78.7,0.76,0.931
SKU-101858,Electronics,112.48,134.55,0.33,0.966
SKU-101859,Home,118.88,33.69,0.21,0.975
SKU-101860,Electronics,82.88,157.93,0.66,0.952
SKU-101861,Kitchen,40.39,32.87,0.64,0.972
SKU-101862,Electronics,96.37,130.18,0.12,0.949
SKU-101863,Electronics,47.52,108.9,0.08,0.975
SKU-101864,Pet,68.29,97.95,0.38,0.978
SKU-101865,Kitchen,38.64,161.51,0.29,0.933
SKU-101866,Kitchen,30.06,129.52,0.22,0.931
SKU-101867,Toys,119.1,158.8,0.61,0.973
SKU-101868,Pet,39.01,44.01,0.77,0.983
SKU-101869,Electronics,54.03,86.74,0.58,0.976
SKU-101870,Pet,119.39,197.26,0.68,0.987
SKU-101871,Home,85.74,189.02,1.49,0.954
SKU-101872,Electronics,50.98,190.65,0.55,0.959
SKU-101873,Toys,14.98,175.66,1.79,0.972
SKU-101874,Toys,22.32,198.29,0.86,0.968
SKU-101875,Beauty,61.85,78.7,0.76,0.931
SKU-101876,Electronics,112.48,134.55,0.33,0.966
SKU-101877,Home,118.88,33.69,0.21,0.975
SKU-101878,Electronics,82.88,157.93,0.66,0.952
SKU-101879,Kitchen,40.39,32.87,0.64,0.972
SKU-101880,Electronics,96.37,130.18,0.12,0.949
SKU-101881,Electronics,47.52,108.9,0.08,0.975
SKU-101882,Pet,68.29,97.95,0.38,0.978
SKU-101883,Kitchen,38.64,161.51,0.29,0.933
SKU-101884,Kitchen,30.06,129.52,0.22,0.931
SKU-101885,Toys,119.1,158.8,0.61,0.973
SKU-101886,Pet,39.01,44.01,0.77,0.983
SKU-101887,Electronics,54.03,86.74,0.58,0.976
SKU-101888,Pet,119.39,197.26,0.68,0.987
SKU-101889,Home,85.74,189.02,1.49,0.954
SKU-101890,Electronics,50.98,190.65,0.55,0.959
SKU-101891,Toys,14.98,175.66,1.79,0.972
SKU-101892,Toys,22.32,198.29,0.86,0.968
SKU-101893,Beauty,61.85,78.7,0.76,0.931
SKU-101894,Electronics,112.48,134.55,0.33,0.966
SKU-101895,Home,118.88,33.69,0.21,0.975
SKU-101896,Electronics,82.88,157.93,0.66,0.952
SKU-101897,Kitchen,40.39,32.87,0.64,0.972
SKU-101898,Electronics,96.37,130.18,0.12,0.949
SKU-101899,Electronics,47.52,108.9,0.08,0.975
SKU-101900,Pet,68.29,97.95,0.38,0.978
SKU-101901,Kitchen,38.64,161.51,0.29,0.933
SKU-101902,Kitchen,30.06,129.52,0.22,0.931
SKU-101903,Toys,119.1,158.8,0.61,0.973
SKU-101904,Pet,39.01,44.01,0.77,0.983
SKU-101905,Electronics,54.03,86.74,0.58,0.976
SKU-101906,Pet,119.39,197.26,0.68,0.987
SKU-101907,Home,85.74,189.02,1.49,0.954
SKU-101908,Electronics,50.98,190.65,0.55,0.959
SKU-101909,Toys,14.98,175.66,1.79,0.972
SKU-101910,Toys,22.32,198.29,0.86,0.968
SKU-101911,Beauty,61.85,78.7,0.76,0.931
SKU-101912,Electronics,112.48,134.55,0.33,0.966
SKU-101913,Home,118.88,33.69,0.21,0.975
SKU-101914,Electronics,82.88,157.93,0.66,0.952
SKU-101915,Kitchen,40.39,32.87,0.64,0.972
SKU-101916,Electronics,96.37,130.18,0.12,0.949
SKU-101917,Electronics,47.52,108.9,0.08,0.975
SKU-101918,Pet,68.29,97.95,0.38,0.978
SKU-101919,Kitchen,38.64,161.51,0.29,0.933
SKU-101920,Kitchen,30.06,129.52,0.22,0.931
SKU-101921,Toys,119.1,158.8,0.61,0.973
SKU-101922,Pet,39.01,44.01,0.77,0.983
SKU-101923,Electronics,54.03,86.74,0.58,0.976
SKU-101924,Pet,119.39,197.26,0.68,0.987
SKU-101925,Home,85.74,189.02,1.49,0.954
SKU-101926,Electronics,50.98,190.65,0.55,0.959
SKU-101927,Toys,14.98,175.66,1.79,0.972
SKU-101928,Toys,22.32,198.29,0.86,0.968
SKU-101929,Beauty,61.85,78.7,0.76,0.931
SKU-101930,Electronics,112.48,134.55,0.33,0.966
SKU-101931,Home,118.88,33.69,0.21,0.975
SKU-101932,Electronics,82.88,157.93,0.66,0.952
SKU-101933,Kitchen,40.39,32.87,0.64,0.972
SKU-101934,Electronics,96.37,130.18,0.12,0.949
SKU-101935,Electronics,47.52,108.9,0.08,0.975
SKU-101936,Pet,68.29,97.95,0.38,0.978
SKU-101937,Kitchen,38.64,161.51,0.29,0.933
SKU-101938,Kitchen,30.06,129.52,0.22,0.931
SKU-101939,Toys,119.1,158.8,0.61,0.973
SKU-101940,Pet,39.01,44.01,0.77,0.983
SKU-101941,Electronics,54.03,86.74,0.58,0.976
SKU-101942,Pet,119.39,197.26,0.68,0.987
SKU-101943,Home,85.74,189.02,1.49,0.954
SKU-101944,Electronics,50.98,190.65,0.55,0.959
SKU-101945,Toys,14.98,175.66,1.79,0.972
SKU-101946,Toys,22.32,198.29,0.86,0.968
SKU-101947,Beauty,61.85,78.7,0.76,0.931
SKU-101948,Electronics,112.48,134.55,0.33,0.966
SKU-101949,Home,118.88,33.69,0.21,0.975
SKU-101950,Electronics,82.88,157.93,0.66,0.952
SKU-101951,Kitchen,40.39,32.87,0.64,0.972
SKU-101952,Electronics,96.37,130.18,0.12,0.949
SKU-101953,Electronics,47.52,108.9,0.08,0.975
SKU-101954,Pet,68.29,97.95,0.38,0.978
SKU-101955,Kitchen,38.64,161.51,0.29,0.933
SKU-101956,Kitchen,30.06,129.52,0.22,0.931
SKU-101957,Toys,119.1,158.8,0.61,0.973
SKU-101958,Pet,39.01,44.01,0.77,0.983
SKU-101959,Electronics,54.03,86.74,0.58,0.976
SKU-101960,Pet,119.39,197.26,0.68,0.987
SKU-101961,Home,85.74,189.02,1.49,0.954
SKU-101962,Electronics,50.98,190.65,0.55,0.959
SKU-101963,Toys,14.98,175.66,1.79,0.972
SKU-101964,Toys,22.32,198.29,0.86,0.968
SKU-101965,Beauty,61.85,78.7,0.76,0.931
SKU-101966,Electronics,112.48,134.55,0.33,0.966
SKU-101967,Home,118.88,33.69,0.21,0.975
SKU-101968,Electronics,82.88,157.93,0.66,0.952
SKU-101969,Kitchen,40.39,32.87,0.64,0.972
SKU-101970,Electronics,96.37,130.18,0.12,0.949
SKU-101971,Electronics,47.52,108.9,0.08,0.975
SKU-101972,Pet,68.29,97.95,0.38,0.978
SKU-101973,Kitchen,38.64,161.51,0.29,0.933
SKU-101974,Kitchen,30.06,129.52,0.22,0.931
SKU-101975,Toys,119.1,158.8,0.61,0.973
SKU-101976,Pet,39.01,44.01,0.77,0.983
SKU-101977,Electronics,54.03,86.74,0.58,0.976
SKU-101978,Pet,119.39,197.26,0.68,0.987
SKU-101979,Home,85.74,189.02,1.49,0.954
SKU-101980,Electronics,50.98,190.65,0.55,0.959
SKU-101981,Toys,14.98,175.66,1.79,0.972
SKU-101982,Toys,22.32,198.29,0.86,0.968
SKU-101983,Beauty,61.85,78.7,0.76,0.931
SKU-101984,Electronics,112.48,134.55,0.33,0.966
SKU-101985,Home,118.88,33.69,0.21,0.975
SKU-101986,Electronics,82.88,157.93,0.66,0.952
SKU-101987,Kitchen,40.39,32.87,0.64,0.972
SKU-101988,Electronics,96.37,130.18,0.12,0.949
SKU-101989,Electronics,47.52,108.9,0.08,0.975
SKU-101990,Pet,68.29,97.95,0.38,0.978
SKU-101991,Kitchen,38.64,161.51,0.29,0.933
SKU-101992,Kitchen,30.06,129.52,0.22,0.931
SKU-101993,Toys,119.1,158.8,0.61,0.973
SKU-101994,Pet,39.01,44.01,0.77,0.983
SKU-101995,Electronics,54.03,86.74,0.58,0.976
SKU-101996,Pet,119.39,197.26,0.68,0.987
SKU-101997,Home,85.74,189.02,1.49,0.954
SKU-101998,Electronics,50.98,190.65,0.55,0.959
SKU-101999,Toys,14.98,175.66,1.79,0.972
SKU-102000,Toys,22.32,198.29,0.86,0.968
SKU-102001,Beauty,61.85,78.7,0.76,0.931
SKU-102002,Electronics,112.48,134.55,0.33,0.966
SKU-102003,Home,118.88,33.69,0.21,0.975
SKU-102004,Electronics,82.88,157.93,0.66,0.952
SKU-102005,Kitchen,40.39,32.87,0.64,0.972
SKU-102006,Electronics,96.37,130.18,0.12,0.949
SKU-102007,Electronics,47.52,108.9,0.08,0.975
SKU-102008,Pet,68.29,97.95,0.38,0.978
SKU-102009,Kitchen,38.64,161.51,0.29,0.933
SKU-102010,Kitchen,30.06,129.52,0.22,0.931
SKU-102011,Toys,119.1,158.8,0.61,0.973
SKU-102012,Pet,39.01,44.01,0.77,0.983
SKU-102013,Electronics,54.03,86.74,0.58,0.976
SKU-102014,Pet,119.39,197.26,0.68,0.987
SKU-102015,Home,85.74,189.02,1.49,0.954
SKU-102016,Electronics,50.98,190.65,0.55,0.959
SKU-102017,Toys,14.98,175.66,1.79,0.972
SKU-102018,Toys,22.32,198.29,0.86,0.968
SKU-102019,Beauty,61.85,78.7,0.76,0.931
SKU-102020,Electronics,112.48,134.55,0.33,0.966
SKU-102021,Home,118.88,33.69,0.21,0.975
SKU-102022,Electronics,82.88,157.93,0.66,0.952
SKU-102023,Kitchen,40.39,32.87,0.64,0.972
SKU-102024,Electronics,96.37,130.18,0.12,0.949
SKU-102025,Electronics,47.52,108.9,0.08,0.975
SKU-102026,Pet,68.29,97.95,0.38,0.978
SKU-102027,Kitchen,38.64,161.51,0.29,0.933
SKU-102028,Kitchen,30.06,129.52,0.22,0.931
SKU-102029,Toys,119.1,158.8,0.61,0.973
SKU-102030,Pet,39.01,44.01,0.77,0.983
SKU-102031,Electronics,54.03,86.74,0.58,0.976
SKU-102032,Pet,119.39,197.26,0.68,0.987
SKU-102033,Home,85.74,189.02,1.49,0.954
SKU-102034,Electronics,50.98,190.65,0.55,0.959
SKU-102035,Toys,14.98,175.66,1.79,0.972
SKU-102036,Toys,22.32,198.29,0.86,0.968
SKU-102037,Beauty,61.85,78.7,0.76,0.931
SKU-102038,Electronics,112.48,134.55,0.33,0.966
SKU-102039,Home,118.88,33.69,0.21,0.975
SKU-102040,Electronics,82.88,157.93,0.66,0.952
SKU-102041,Kitchen,40.39,32.87,0.64,0.972
SKU-102042,Electronics,96.37,130.18,0.12,0.949
SKU-102043,Electronics,47.52,108.9,0.08,0.975
SKU-102044,Pet,68.29,97.95,0.38,0.978
SKU-102045,Kitchen,38.64,161.51,0.29,0.933
SKU-102046,Kitchen,30.06,129.52,0.22,0.931
SKU-102047,Toys,119.1,158.8,0.61,0.973
SKU-102048,Pet,39.01,44.01,0.77,0.983
SKU-102049,Electronics,54.03,86.74,0.58,0.976
SKU-102050,Pet,119.39,197.26,0.68,0.987
SKU-102051,Home,85.74,189.02,1.49,0.954
SKU-102052,Electronics,50.98,190.65,0.55,0.959
SKU-102053,Toys,14.98,175.66,1.79,0.972
SKU-102054,Toys,22.32,198.29,0.86,0.968
SKU-102055,Beauty,61.85,78.7,0.76,0.931
SKU-102056,Electronics,112.48,134.55,0.33,0.966
SKU-102057,Home,118.88,33.69,0.21,0.975
SKU-102058,Electronics,82.88,157.93,0.66,0.952
SKU-102059,Kitchen,40.39,32.87,0.64,0.972
SKU-102060,Electronics,96.37,130.18,0.12,0.949
SKU-102061,Electronics,47.52,108.9,0.08,0.975
SKU-102062,Pet,68.29,97.95,0.38,0.978
SKU-102063,Kitchen,38.64,161.51,0.29,0.933
SKU-102064,Kitchen,30.06,129.52,0.22,0.931
SKU-102065,Toys,119.1,158.8,0.61,0.973
SKU-102066,Pet,39.01,44.01,0.77,0.983
SKU-102067,Electronics,54.03,86.74,0.58,0.976
SKU-102068,Pet,119.39,197.26,0.68,0.987
SKU-102069,Home,85.74,189.02,1.49,0.954
SKU-102070,Electronics,50.98,190.65,0.55,0.959
SKU-102071,Toys,14.98,175.66,1.79,0.972
SKU-102072,Toys,22.32,198.29,0.86,0.968
SKU-102073,Beauty,61.85,78.7,0.76,0.931
SKU-102074,Electronics,112.48,134.55,0.33,0.966
SKU-102075,Home,118.88,33.69,0.21,0.975
SKU-102076,Electronics,82.88,157.93,0.66,0.952
SKU-102077,Kitchen,40.39,32.87,0.64,0.972
SKU-102078,Electronics,96.37,130.18,0.12,0.949
SKU-102079,Electronics,47.52,108.9,0.08,0.975
SKU-102080,Pet,68.29,97.95,0.38,0.978
SKU-102081,Kitchen,38.64,161.51,0.29,0.933
SKU-102082,Kitchen,30.06,129.52,0.22,0.931
SKU-102083,Toys,119.1,158.8,0.61,0.973
SKU-102084,Pet,39.01,44.01,0.77,0.983
SKU-102085,Electronics,54.03,86.74,0.58,0.976
SKU-102086,Pet,119.39,197.26,0.68,0.987
SKU-102087,Home,85.74,189.02,1.49,0.954
SKU-102088,Electronics,50.98,190.65,0.55,0.959
SKU-102089,Toys,14.98,175.66,1.79,0.972
SKU-102090,Toys,22.32,198.29,0.86,0.968
SKU-102091,Beauty,61.85,78.7,0.76,0.931
SKU-102092,Electronics,112.48,134.55,0.33,0.966
SKU-102093,Home,118.88,33.69,0.21,0.975
SKU-102094,Electronics,82.88,157.93,0.66,0.952
SKU-102095,Kitchen,40.39,32.87,0.64,0.972
SKU-102096,Electronics,96.37,130.18,0.12,0.949
SKU-102097,Electronics,47.52,108.9,0.08,0.975
SKU-102098,Pet,68.29,97.95,0.38,0.978
SKU-102099,Kitchen,38.64,161.51,0.29,0.933
SKU-102100,Kitchen,30.06,129.52,0.22,0.931
SKU-102101,Toys,119.1,158.8,0.61,0.973
SKU-102102,Pet,39.01,44.01,0.77,0.983
SKU-102103,Electronics,54.03,86.74,0.58,0.976
SKU-102104,Pet,119.39,197.26,0.68,0.987
SKU-102105,Home,85.74,189.02,1.49,0.954
SKU-102106,Electronics,50.98,190.65,0.55,0.959
SKU-102107,Toys,14.98,175.66,1.79,0.972
SKU-102108,Toys,22.32,198.29,0.86,0.968
SKU-102109,Beauty,61.85,78.7,0.76,0.931
SKU-102110,Electronics,112.48,134.55,0.33,0.966
SKU-102111,Home,118.88,33.69,0.21,0.975
SKU-102112,Electronics,82.88,157.93,0.66,0.952
