week,sku_id,region,units_ordered,week_raw
2025-01-06,SKU-104052,East,362,2025-01-06
2025-01-06,SKU-104053,North,399,2025-01-06
2025-01-06,SKU-104054,South,319,2025-01-06
2025-01-06,SKU-104055,West,299,2025-01-06
2025-01-06,SKU-104056,East,263,2025-01-07
2025-01-06,SKU-104057,North,218,2025-01-07
2025-01-06,SKU-104058,South,197,2025-01-07
2025-01-06,SKU-104059,West,234,2025-01-07
2025-01-06,SKU-104060,East,316,2025-01-07
2025-01-06,SKU-104061,North,313,2025-01-07
2025-01-06,SKU-104062,South,276,2025-01-07
2025-01-06,SKU-104063,West,281,2025-01-07
2025-01-06,SKU-104064,East,244,2025-01-07
2025-01-06,SKU-104065,North,261,2025-01-07
2025-01-06,SKU-104066,South,225,2025-01-07
2025-01-06,SKU-104067,West,225,2025-01-07
2025-01-06,SKU-104068,East,277,2025-01-07
2025-01-06,SKU-104069,North,223,2025-01-07
2025-01-06,SKU-104070,South,220,2025-01-07
2025-01-06,SKU-104071,West,209,2025-01-07
2025-01-06,SKU-104072,East,477,2025-01-07
2025-01-06,SKU-104073,North,403,2025-01-07
2025-01-06,SKU-104074,South,401,2025-01-07
2025-01-06,SKU-104075,West,417,2025-01-07
2025-01-06,SKU-104076,East,337,2025-01-07
2025-01-06,SKU-104077,North,313,2025-01-07
2025-01-06,SKU-104078,South,273,2025-01-07
2025-01-06,SKU-104079,West,324,2025-01-07
2025-01-06,SKU-104080,East,312,2025-01-08
2025-01-06,SKU-104081,North,304,2025-01-08
2025-01-06,SKU-104082,South,263,2025-01-08
2025-01-06,SKU-104083,West,301,2025-01-08
2025-01-06,SKU-104084,East,392,2025-01-08
2025-01-06,SKU-104085,North,392,2025-01-08
2025-01-06,SKU-104086,South,371,2025-01-08
2025-01-06,SKU-104087,West,438,2025-01-08
2025-01-06,SKU-104088,East,453,2025-01-08
2025-01-06,SKU-104089,North,493,2025-01-08
2025-01-06,SKU-104090,South,354,2025-01-08
2025-01-06,SKU-104091,West,407,2025-01-08
2025-01-06,SKU-104092,East,263,2025-01-08
2025-01-06,SKU-104093,North,224,2025-01-08
2025-01-06,SKU-104094,South,210,2025-01-08
2025-01-06,SKU-104095,West,208,2025-01-08
2025-01-06,SKU-104096,East,429,2025-01-08
2025-01-06,SKU-104097,North,438,2025-01-08
2025-01-06,SKU-104098,South,361,2025-01-08
2025-01-06,SKU-104099,West,410,2025-01-08
2025-01-06,SKU-104100,East,329,2025-01-08
2025-01-06,SKU-104101,North,383,2025-01-08
2025-01-06,SKU-104102,South,313,2025-01-08
2025-01-06,SKU-104103,West,370,2025-01-08
2025-01-13,SKU-101440,East,231,2025-01-17
2025-01-13,SKU-101441,North,209,2025-01-17
2025-01-13,SKU-101442,South,186,2025-01-17
2025-01-13,SKU-101443,West,177,2025-01-17
2025-01-13,SKU-101444,East,360,2025-01-17
2025-01-13,SKU-101445,North,348,2025-01-17
2025-01-13,SKU-101446,South,321,2025-01-17
2025-01-13,SKU-101447,West,362,2025-01-17
2025-01-13,SKU-101448,East,407,2025-01-17
2025-01-13,SKU-101449,North,413,2025-01-17
2025-01-13,SKU-101450,South,286,2025-01-17
2025-01-13,SKU-101451,West,345,2025-01-17
2025-01-13,SKU-101452,East,393,2025-01-17
2025-01-13,SKU-101453,North,417,2025-01-17
2025-01-13,SKU-101454,South,353,2025-01-17
2025-01-13,SKU-101455,West,379,2025-01-17
2025-01-13,SKU-101456,East,237,2025-01-17
2025-01-13,SKU-101457,North,230,2025-01-17
2025-01-13,SKU-101458,South,206,2025-01-17
2025-01-13,SKU-101459,West,194,2025-01-17
2025-01-13,SKU-101460,East,363,2025-01-17
2025-01-13,SKU-101461,North,301,2025-01-17
2025-01-13,SKU-101462,South,297,2025-01-17
2025-01-13,SKU-101463,West,308,2025-01-17
2025-01-13,SKU-101464,East,221,2025-01-18
2025-01-13,SKU-101465,North,220,2025-01-18
2025-01-13,SKU-101466,South,175,2025-01-18
2025-01-13,SKU-101467,West,197,2025-01-18
2025-01-13,SKU-101468,East,283,2025-01-18
2025-01-13,SKU-101469,North,268,2025-01-18
2025-01-13,SKU-101470,South,248,2025-01-18
2025-01-13,SKU-101471,West,267,2025-01-18
2025-01-13,SKU-101472,East,226,2025-01-18
2025-01-13,SKU-101473,North,228,2025-01-18
2025-01-13,SKU-101474,South,170,2025-01-18
2025-01-13,SKU-101475,West,209,2025-01-18
2025-01-13,SKU-101476,East,209,2025-01-18
2025-01-13,SKU-101477,North,212,2025-01-18
2025-01-13,SKU-101478,South,192,2025-01-18
2025-01-13,SKU-101479,West,209,2025-01-18
2025-01-13,SKU-101480,East,383,2025-01-18
2025-01-13,SKU-101481,North,358,2025-01-18
2025-01-13,SKU-101482,South,334,2025-01-18
2025-01-13,SKU-101483,West,375,2025-01-18
2025-01-13,SKU-101484,East,290,2025-01-18
2025-01-13,SKU-101485,North,301,2025-01-18
2025-01-13,SKU-101486,South,254,2025-01-18
2025-01-13,SKU-101487,West,275,2025-01-18
2025-01-13,SKU-101488,East,251,2025-01-19
2025-01-13,SKU-101489,North,301,2025-01-19
2025-01-13,SKU-101490,South,271,2025-01-19
2025-01-13,SKU-101491,West,253,2025-01-19
2025-01-13,SKU-101492,East,380,2025-01-19
2025-01-13,SKU-101493,North,354,2025-01-19
2025-01-13,SKU-101494,South,345,2025-01-19
2025-01-13,SKU-101495,West,333,2025-01-19
2025-01-13,SKU-101496,East,395,2025-01-19
2025-01-13,SKU-101497,North,388,2025-01-19
2025-01-13,SKU-101498,South,369,2025-01-19
2025-01-13,SKU-101499,West,404,2025-01-19
2025-01-13,SKU-101500,East,225,2025-01-19
2025-01-13,SKU-101501,North,211,2025-01-19
2025-01-13,SKU-101502,South,196,2025-01-19
2025-01-13,SKU-101503,West,206,2025-01-19
2025-01-13,SKU-101504,East,374,2025-01-19
2025-01-13,SKU-101505,North,401,2025-01-19
2025-01-13,SKU-101506,South,337,2025-01-19
2025-01-13,SKU-101507,West,398,2025-01-19
2025-01-13,SKU-101508,East,356,2025-01-19
2025-01-13,SKU-101509,North,355,2025-01-19
2025-01-13,SKU-101510,South,265,2025-01-19
2025-01-13,SKU-101511,West,323,2025-01-19
2025-01-13,SKU-104104,East,215,2025-01-16
2025-01-13,SKU-104105,North,215,2025-01-16
2025-01-13,SKU-104106,South,196,2025-01-16
2025-01-13,SKU-104107,West,197,2025-01-16
2025-01-13,SKU-104108,East,346,2025-01-16
2025-01-13,SKU-104109,North,343,2025-01-16
2025-01-13,SKU-104110,South,312,2025-01-16
2025-01-13,SKU-104111,West,342,2025-01-16
2025-01-13,SKU-104112,East,407,2025-01-16
2025-01-13,SKU-104113,North,380,2025-01-16
2025-01-13,SKU-104114,South,317,2025-01-16
2025-01-13,SKU-104115,West,363,2025-01-16
2025-01-13,SKU-104116,East,417,2025-01-16
2025-01-13,SKU-104117,North,397,2025-01-16
2025-01-13,SKU-104118,South,386,2025-01-16
2025-01-13,SKU-104119,West,389,2025-01-16
2025-01-13,SKU-104120,East,229,2025-01-16
2025-01-13,SKU-104121,North,216,2025-01-16
2025-01-13,SKU-104122,South,168,2025-01-16
2025-01-13,SKU-104123,West,205,2025-01-16
2025-01-13,SKU-104124,East,360,2025-01-16
2025-01-13,SKU-104125,North,320,2025-01-16
2025-01-13,SKU-104126,South,266,2025-01-16
2025-01-13,SKU-104127,West,305,2025-01-16
2025-01-13,SKU-104128,East,203,2025-01-17
2025-01-13,SKU-104129,North,243,2025-01-17
2025-01-13,SKU-104130,South,195,2025-01-17
2025-01-13,SKU-104131,West,190,2025-01-17
2025-01-13,SKU-104132,East,284,2025-01-17
2025-01-13,SKU-104133,North,264,2025-01-17
2025-01-13,SKU-104134,South,249,2025-01-17
2025-01-13,SKU-104135,West,246,2025-01-17
2025-01-13,SKU-104136,East,219,2025-01-17
2025-01-13,SKU-104137,North,200,2025-01-17
2025-01-13,SKU-104138,South,181,2025-01-17
2025-01-13,SKU-104139,West,204,2025-01-17
2025-01-13,SKU-104140,East,183,2025-01-17
2025-01-13,SKU-104141,North,195,2025-01-17
2025-01-13,SKU-104142,South,187,2025-01-17
2025-01-13,SKU-104143,West,195,2025-01-17
2025-01-13,SKU-104144,East,416,2025-01-17
2025-01-13,SKU-104145,North,341,2025-01-17
2025-01-13,SKU-104146,South,352,2025-01-17
2025-01-13,SKU-104147,West,366,2025-01-17
2025-01-13,SKU-104148,East,310,2025-01-17
2025-01-13,SKU-104149,North,265,2025-01-17
2025-01-13,SKU-104150,South,251,2025-01-17
2025-01-13,SKU-104151,West,242,2025-01-17
2025-01-13,SKU-104152,East,318,2025-01-18
2025-01-13,SKU-104153,North,293,2025-01-18
2025-01-13,SKU-104154,South,258,2025-01-18
2025-01-13,SKU-104155,West,262,2025-01-18
2025-01-13,SKU-104156,East,375,2025-01-18
2025-01-13,SKU-104157,North,364,2025-01-18
2025-01-13,SKU-104158,South,286,2025-01-18
2025-01-13,SKU-104159,West,370,2025-01-18
2025-01-13,SKU-104160,East,418,2025-01-18
2025-01-13,SKU-104161,North,368,2025-01-18
2025-01-13,SKU-104162,South,342,2025-01-18
2025-01-13,SKU-104163,West,348,2025-01-18
2025-01-13,SKU-104164,East,214,2025-01-18
2025-01-13,SKU-104165,North,202,2025-01-18
2025-01-13,SKU-104166,South,183,2025-01-18
2025-01-13,SKU-104167,West,197,2025-01-18
2025-01-13,SKU-104168,East,415,2025-01-18
2025-01-13,SKU-104169,North,356,2025-01-18
2025-01-13,SKU-104170,South,315,2025-01-18
2025-01-13,SKU-104171,West,343,2025-01-18
2025-01-13,SKU-104172,East,352,2025-01-18
2025-01-13,SKU-104173,North,296,2025-01-18
2025-01-13,SKU-104174,South,277,2025-01-18
2025-01-13,SKU-104175,West,306,2025-01-18
2025-01-20,SKU-104176,East,206,2025-01-26
2025-01-20,SKU-104177,North,222,2025-01-26
2025-01-20,SKU-104178,South,159,2025-01-26
2025-01-20,SKU-104179,West,161,2025-01-26
2025-01-20,SKU-104180,East,392,2025-01-26
2025-01-20,SKU-104181,North,386,2025-01-26
2025-01-20,SKU-104182,South,302,2025-01-26
2025-01-20,SKU-104183,West,333,2025-01-26
2025-01-20,SKU-104184,East,384,2025-01-26
2025-01-20,SKU-104185,North,317,2025-01-26
2025-01-20,SKU-104186,South,282,2025-01-26
2025-01-20,SKU-104187,West,344,2025-01-26
2025-01-20,SKU-104188,East,392,2025-01-26
2025-01-20,SKU-104189,North,362,2025-01-26
2025-01-20,SKU-104190,South,340,2025-01-26
2025-01-20,SKU-104191,West,397,2025-01-26
2025-01-20,SKU-104192,East,224,2025-01-26
2025-01-20,SKU-104193,North,183,2025-01-26
2025-01-20,SKU-104194,South,186,2025-01-26
2025-01-20,SKU-104195,West,180,2025-01-26
2025-01-20,SKU-104196,East,348,2025-01-26
2025-01-20,SKU-104197,North,292,2025-01-26
2025-01-20,SKU-104198,South,287,2025-01-26
2025-01-20,SKU-104199,West,337,2025-01-26
2025-01-27,SKU-101512,East,232,2025-01-27
2025-01-27,SKU-101513,North,228,2025-01-27
2025-01-27,SKU-101514,South,186,2025-01-27
2025-01-27,SKU-101515,West,189,2025-01-27
2025-01-27,SKU-101516,East,377,2025-01-27
2025-01-27,SKU-101517,North,403,2025-01-27
2025-01-27,SKU-101518,South,379,2025-01-27
2025-01-27,SKU-101519,West,372,2025-01-27
2025-01-27,SKU-101520,East,404,2025-01-27
2025-01-27,SKU-101521,North,428,2025-01-27
2025-01-27,SKU-101522,South,313,2025-01-27
2025-01-27,SKU-101523,West,394,2025-01-27
2025-01-27,SKU-101524,East,451,2025-01-27
2025-01-27,SKU-101525,North,411,2025-01-27
2025-01-27,SKU-101526,South,398,2025-01-27
2025-01-27,SKU-101527,West,389,2025-01-27
2025-01-27,SKU-101528,East,263,2025-01-27
2025-01-27,SKU-101529,North,220,2025-01-27
2025-01-27,SKU-101530,South,201,2025-01-27
2025-01-27,SKU-101531,West,206,2025-01-27
2025-01-27,SKU-101532,East,355,2025-01-27
2025-01-27,SKU-101533,North,336,2025-01-27
2025-01-27,SKU-101534,South,308,2025-01-27
2025-01-27,SKU-101535,West,305,2025-01-27
2025-01-27,SKU-101536,East,233,2025-01-28
2025-01-27,SKU-101537,North,218,2025-01-28
2025-01-27,SKU-101538,South,208,2025-01-28
2025-01-27,SKU-101539,West,236,2025-01-28
2025-01-27,SKU-101540,East,322,2025-01-28
2025-01-27,SKU-101541,North,271,2025-01-28
2025-01-27,SKU-101542,South,238,2025-01-28
2025-01-27,SKU-101543,West,279,2025-01-28
2025-01-27,SKU-101544,East,232,2025-01-28
2025-01-27,SKU-101545,North,200,2025-01-28
2025-01-27,SKU-101546,South,182,2025-01-28
2025-01-27,SKU-101547,West,207,2025-01-28
2025-01-27,SKU-101548,East,229,2025-01-28
2025-01-27,SKU-101549,North,221,2025-01-28
2025-01-27,SKU-101550,South,193,2025-01-28
2025-01-27,SKU-101551,West,223,2025-01-28
2025-01-27,SKU-101552,East,467,2025-01-28
2025-01-27,SKU-101553,North,430,2025-01-28
2025-01-27,SKU-101554,South,368,2025-01-28
2025-01-27,SKU-101555,West,377,2025-01-28
2025-01-27,SKU-101556,East,312,2025-01-28
2025-01-27,SKU-101557,North,310,2025-01-28
2025-01-27,SKU-101558,South,249,2025-01-28
2025-01-27,SKU-101559,West,263,2025-01-28
2025-01-27,SKU-101560,East,297,2025-01-29
2025-01-27,SKU-101561,North,298,2025-01-29
2025-01-27,SKU-101562,South,256,2025-01-29
2025-01-27,SKU-101563,West,278,2025-01-29
2025-01-27,SKU-101564,East,381,2025-01-29
2025-01-27,SKU-101565,North,409,2025-01-29
2025-01-27,SKU-101566,South,363,2025-01-29
2025-01-27,SKU-101567,West,336,2025-01-29
2025-01-27,SKU-101568,East,457,2025-01-29
2025-01-27,SKU-101569,North,424,2025-01-29
2025-01-27,SKU-101570,South,375,2025-01-29
2025-01-27,SKU-101571,West,429,2025-01-29
2025-01-27,SKU-101572,East,261,2025-01-29
2025-01-27,SKU-101573,North,222,2025-01-29
2025-01-27,SKU-101574,South,168,2025-01-29
2025-01-27,SKU-101575,West,181,2025-01-29
2025-01-27,SKU-101576,East,447,2025-01-29
2025-01-27,SKU-101577,North,364,2025-01-29
2025-01-27,SKU-101578,South,335,2025-01-29
2025-01-27,SKU-101579,West,353,2025-01-29
2025-01-27,SKU-101580,East,345,2025-01-29
2025-01-27,SKU-101581,North,366,2025-01-29
2025-01-27,SKU-101582,South,315,2025-01-29
2025-01-27,SKU-101583,West,289,2025-01-29
2025-01-27,SKU-104200,East,191,2025-01-27
2025-01-27,SKU-104201,North,194,2025-01-27
2025-01-27,SKU-104202,South,174,2025-01-27
2025-01-27,SKU-104203,West,194,2025-01-27
2025-01-27,SKU-104204,East,270,2025-01-27
2025-01-27,SKU-104205,North,286,2025-01-27
2025-01-27,SKU-104206,South,220,2025-01-27
2025-01-27,SKU-104207,West,252,2025-01-27
2025-01-27,SKU-104208,East,202,2025-01-27
2025-01-27,SKU-104209,North,204,2025-01-27
2025-01-27,SKU-104210,South,180,2025-01-27
2025-01-27,SKU-104211,West,191,2025-01-27
2025-01-27,SKU-104212,East,210,2025-01-27
2025-01-27,SKU-104213,North,212,2025-01-27
2025-01-27,SKU-104214,South,180,2025-01-27
2025-01-27,SKU-104215,West,183,2025-01-27
2025-01-27,SKU-104216,East,388,2025-01-27
2025-01-27,SKU-104217,North,370,2025-01-27
2025-01-27,SKU-104218,South,342,2025-01-27
2025-01-27,SKU-104219,West,348,2025-01-27
2025-01-27,SKU-104220,East,282,2025-01-27
2025-01-27,SKU-104221,North,276,2025-01-27
2025-01-27,SKU-104222,South,245,2025-01-27
2025-01-27,SKU-104223,West,270,2025-01-27
2025-01-27,SKU-104224,East,248,2025-01-28
2025-01-27,SKU-104225,North,264,2025-01-28
2025-01-27,SKU-104226,South,249,2025-01-28
2025-01-27,SKU-104227,West,240,2025-01-28
2025-01-27,SKU-104228,East,328,2025-01-28
2025-01-27,SKU-104229,North,399,2025-01-28
2025-01-27,SKU-104230,South,288,2025-01-28
2025-01-27,SKU-104231,West,296,2025-01-28
2025-01-27,SKU-104232,East,394,2025-01-28
2025-01-27,SKU-104233,North,396,2025-01-28
2025-01-27,SKU-104234,South,355,2025-01-28
2025-01-27,SKU-104235,West,326,2025-01-28
2025-01-27,SKU-104236,East,206,2025-01-28
2025-01-27,SKU-104237,North,180,2025-01-28
2025-01-27,SKU-104238,South,171,2025-01-28
2025-01-27,SKU-104239,West,174,2025-01-28
2025-01-27,SKU-104240,East,383,2025-01-28
2025-01-27,SKU-104241,North,366,2025-01-28
2025-01-27,SKU-104242,South,322,2025-01-28
2025-01-27,SKU-104243,West,350,2025-01-28
2025-01-27,SKU-104244,East,319,2025-01-28
2025-01-27,SKU-104245,North,338,2025-01-28
2025-01-27,SKU-104246,South,277,2025-01-28
2025-01-27,SKU-104247,West,295,2025-01-28
2025-02-03,SKU-101584,East,231,2025-02-06
2025-02-03,SKU-101585,North,213,2025-02-06
2025-02-03,SKU-101586,South,197,2025-02-06
2025-02-03,SKU-101587,West,194,2025-02-06
2025-02-03,SKU-101588,East,394,2025-02-06
2025-02-03,SKU-101589,North,387,2025-02-06
2025-02-03,SKU-101590,South,324,2025-02-06
2025-02-03,SKU-101591,West,354,2025-02-06
2025-02-03,SKU-101592,East,405,2025-02-06
2025-02-03,SKU-101593,North,390,2025-02-06
2025-02-03,SKU-101594,South,330,2025-02-06
2025-02-03,SKU-101595,West,356,2025-02-06
2025-02-03,SKU-101596,East,434,2025-02-06
2025-02-03,SKU-101597,North,406,2025-02-06
2025-02-03,SKU-101598,South,407,2025-02-06
2025-02-03,SKU-101599,West,396,2025-02-06
2025-02-03,SKU-101600,East,248,2025-02-06
2025-02-03,SKU-101601,North,222,2025-02-06
2025-02-03,SKU-101602,South,188,2025-02-06
2025-02-03,SKU-101603,West,200,2025-02-06
2025-02-03,SKU-101604,East,361,2025-02-06
2025-02-03,SKU-101605,North,355,2025-02-06
2025-02-03,SKU-101606,South,308,2025-02-06
2025-02-03,SKU-101607,West,348,2025-02-06
2025-02-03,SKU-101608,East,228,2025-02-07
2025-02-03,SKU-101609,North,234,2025-02-07
2025-02-03,SKU-101610,South,188,2025-02-07
2025-02-03,SKU-101611,West,194,2025-02-07
2025-02-03,SKU-101612,East,301,2025-02-07
2025-02-03,SKU-101613,North,337,2025-02-07
2025-02-03,SKU-101614,South,255,2025-02-07
2025-02-03,SKU-101615,West,272,2025-02-07
2025-02-03,SKU-101616,East,263,2025-02-07
2025-02-03,SKU-101617,North,201,2025-02-07
2025-02-03,SKU-101618,South,192,2025-02-07
2025-02-03,SKU-101619,West,204,2025-02-07
2025-02-03,SKU-101620,East,217,2025-02-07
2025-02-03,SKU-101621,North,198,2025-02-07
2025-02-03,SKU-101622,South,192,2025-02-07
2025-02-03,SKU-101623,West,202,2025-02-07
2025-02-03,SKU-101624,East,434,2025-02-07
2025-02-03,SKU-101625,North,395,2025-02-07
2025-02-03,SKU-101626,South,338,2025-02-07
2025-02-03,SKU-101627,West,382,2025-02-07
2025-02-03,SKU-101628,East,304,2025-02-07
2025-02-03,SKU-101629,North,312,2025-02-07
2025-02-03,SKU-101630,South,263,2025-02-07
2025-02-03,SKU-101631,West,260,2025-02-07
2025-02-03,SKU-101632,East,350,2025-02-08
2025-02-03,SKU-101633,North,310,2025-02-08
2025-02-03,SKU-101634,South,259,2025-02-08
2025-02-03,SKU-101635,West,272,2025-02-08
2025-02-03,SKU-101636,East,379,2025-02-08
2025-02-03,SKU-101637,North,394,2025-02-08
2025-02-03,SKU-101638,South,293,2025-02-08
2025-02-03,SKU-101639,West,316,2025-02-08
2025-02-03,SKU-101640,East,434,2025-02-08
2025-02-03,SKU-101641,North,410,2025-02-08
2025-02-03,SKU-101642,South,329,2025-02-08
2025-02-03,SKU-101643,West,365,2025-02-08
2025-02-03,SKU-101644,East,204,2025-02-08
2025-02-03,SKU-101645,North,210,2025-02-08
2025-02-03,SKU-101646,South,199,2025-02-08
2025-02-03,SKU-101647,West,191,2025-02-08
2025-02-03,SKU-101648,East,455,2025-02-08
2025-02-03,SKU-101649,North,419,2025-02-08
2025-02-03,SKU-101650,South,332,2025-02-08
2025-02-03,SKU-101651,West,410,2025-02-08
2025-02-03,SKU-101652,East,362,2025-02-08
2025-02-03,SKU-101653,North,358,2025-02-08
2025-02-03,SKU-101654,South,272,2025-02-08
2025-02-03,SKU-101655,West,315,2025-02-08
2025-02-03,SKU-104248,East,201,2025-02-05
2025-02-03,SKU-104249,North,171,2025-02-05
2025-02-03,SKU-104250,South,148,2025-02-05
2025-02-03,SKU-104251,West,189,2025-02-05
2025-02-03,SKU-104252,East,328,2025-02-05
2025-02-03,SKU-104253,North,294,2025-02-05
2025-02-03,SKU-104254,South,313,2025-02-05
2025-02-03,SKU-104255,West,323,2025-02-05
2025-02-03,SKU-104256,East,354,2025-02-05
2025-02-03,SKU-104257,North,364,2025-02-05
2025-02-03,SKU-104258,South,269,2025-02-05
2025-02-03,SKU-104259,West,305,2025-02-05
2025-02-03,SKU-104260,East,371,2025-02-05
2025-02-03,SKU-104261,North,339,2025-02-05
2025-02-03,SKU-104262,South,341,2025-02-05
2025-02-03,SKU-104263,West,350,2025-02-05
2025-02-03,SKU-104264,East,187,2025-02-05
2025-02-03,SKU-104265,North,180,2025-02-05
2025-02-03,SKU-104266,South,150,2025-02-05
2025-02-03,SKU-104267,West,191,2025-02-05
2025-02-03,SKU-104268,East,357,2025-02-05
2025-02-03,SKU-104269,North,308,2025-02-05
2025-02-03,SKU-104270,South,239,2025-02-05
2025-02-03,SKU-104271,West,260,2025-02-05
2025-02-03,SKU-104272,East,190,2025-02-06
2025-02-03,SKU-104273,North,204,2025-02-06
2025-02-03,SKU-104274,South,151,2025-02-06
2025-02-03,SKU-104275,West,164,2025-02-06
2025-02-03,SKU-104276,East,264,2025-02-06
2025-02-03,SKU-104277,North,265,2025-02-06
2025-02-03,SKU-104278,South,212,2025-02-06
2025-02-03,SKU-104279,West,222,2025-02-06
2025-02-03,SKU-104280,East,207,2025-02-06
2025-02-03,SKU-104281,North,188,2025-02-06
2025-02-03,SKU-104282,South,165,2025-02-06
2025-02-03,SKU-104283,West,178,2025-02-06
2025-02-03,SKU-104284,East,203,2025-02-06
2025-02-03,SKU-104285,North,194,2025-02-06
2025-02-03,SKU-104286,South,154,2025-02-06
2025-02-03,SKU-104287,West,183,2025-02-06
2025-02-03,SKU-104288,East,375,2025-02-06
2025-02-03,SKU-104289,North,383,2025-02-06
2025-02-03,SKU-104290,South,298,2025-02-06
2025-02-03,SKU-104291,West,311,2025-02-06
2025-02-03,SKU-104292,East,240,2025-02-06
2025-02-03,SKU-104293,North,256,2025-02-06
2025-02-03,SKU-104294,South,218,2025-02-06
2025-02-03,SKU-104295,West,246,2025-02-06
2025-02-03,SKU-104296,East,291,2025-02-07
2025-02-03,SKU-104297,North,239,2025-02-07
2025-02-03,SKU-104298,South,236,2025-02-07
2025-02-03,SKU-104299,West,223,2025-02-07
2025-02-03,SKU-104300,East,367,2025-02-07
2025-02-03,SKU-104301,North,328,2025-02-07
2025-02-03,SKU-104302,South,262,2025-02-07
2025-02-03,SKU-104303,West,355,2025-02-07
2025-02-03,SKU-104304,East,346,2025-02-07
2025-02-03,SKU-104305,North,309,2025-02-07
2025-02-03,SKU-104306,South,280,2025-02-07
2025-02-03,SKU-104307,West,340,2025-02-07
2025-02-03,SKU-104308,East,194,2025-02-07
2025-02-03,SKU-104309,North,198,2025-02-07
2025-02-03,SKU-104310,South,150,2025-02-07
2025-02-03,SKU-104311,West,167,2025-02-07
2025-02-03,SKU-104312,East,368,2025-02-07
2025-02-03,SKU-104313,North,385,2025-02-07
2025-02-03,SKU-104314,South,297,2025-02-07
2025-02-03,SKU-104315,West,317,2025-02-07
2025-02-03,SKU-104316,East,299,2025-02-07
2025-02-03,SKU-104317,North,281,2025-02-07
2025-02-03,SKU-104318,South,263,2025-02-07
2025-02-03,SKU-104319,West,275,2025-02-07
2025-02-10,SKU-101656,East,226,2025-02-16
2025-02-10,SKU-101657,North,232,2025-02-16
2025-02-10,SKU-101658,South,195,2025-02-16
2025-02-10,SKU-101659,West,192,2025-02-16
2025-02-10,SKU-101660,East,413,2025-02-16
2025-02-10,SKU-101661,North,386,2025-02-16
2025-02-10,SKU-101662,South,348,2025-02-16
2025-02-10,SKU-101663,West,351,2025-02-16
2025-02-10,SKU-101664,East,385,2025-02-16
2025-02-10,SKU-101665,North,414,2025-02-16
2025-02-10,SKU-101666,South,339,2025-02-16
2025-02-10,SKU-101667,West,351,2025-02-16
2025-02-10,SKU-101668,East,462,2025-02-16
2025-02-10,SKU-101669,North,467,2025-02-16
2025-02-10,SKU-101670,South,417,2025-02-16
2025-02-10,SKU-101671,West,416,2025-02-16
