date,sku_id,region,units_ordered,price_usd,holiday_peak_flag,prime_event_flag,weekend_flag,marketing_push_flag,weather_disruption_index,weekend_flag_raw
2025-01-05,SKU-101191,East,58,190.99,1,0,1,0,0.9,1970-02-19
2025-01-05,SKU-101681,West,44,100.84,0,0,1,0,0.12,1970-03-12
2025-01-05,SKU-102183,East,42,184.49,0,0,1,0,1.67,1970-04-01
2025-01-05,SKU-102385,North,22,84.5,0,0,1,0,0.71,1970-04-10
2025-01-05,SKU-102475,North,44,40.83,0,0,1,0,-0.97,1970-04-14
2025-01-05,SKU-102537,South,42,31.72,0,0,1,0,-0.75,1970-04-16
2025-01-05,SKU-102596,East,28,179.78,0,0,1,0,0.41,1970-04-19
2025-01-05,SKU-102872,South,59,78.48,0,0,1,0,0.28,1970-04-30
2025-01-05,SKU-102999,East,26,87.88,0,0,1,0,0.06,1970-05-05
2025-01-06,SKU-100148,North,26,127.4,1,0,0,0,1.68,1970-01-07
2025-01-06,SKU-100447,North,44,132.11,1,0,0,0,-2.9,1970-01-19
2025-01-06,SKU-101139,South,21,87.86,1,0,0,0,1.54,1970-02-17
2025-01-06,SKU-101617,South,17,133.9,0,0,0,0,-0.4,1970-03-09
2025-01-06,SKU-101658,South,24,34.34,0,0,0,0,-0.95,1970-03-11
2025-01-06,SKU-101662,North,51,188.05,0,0,0,0,-0.95,1970-03-11
2025-01-06,SKU-101864,East,25,132.6,0,0,0,0,-1.22,1970-03-19
2025-01-06,SKU-102145,West,44,149.51,0,0,0,0,2.2,1970-03-31
2025-01-06,SKU-102749,East,52,189.87,0,0,0,0,1.01,1970-04-25
2025-01-06,SKU-103091,East,39,34.32,0,0,0,0,0.47,1970-05-09
2025-01-06,SKU-103951,West,29,130.92,0,1,0,0,2.14,1970-06-14
2025-01-06,SKU-103969,East,52,31.53,0,1,0,0,0.4,1970-06-15
2025-01-06,SKU-104283,South,29,136.48,0,1,0,0,0.87,1970-06-28
2025-01-06,SKU-104467,South,34,110.58,0,1,0,0,0.39,1970-07-06
2025-01-07,SKU-100712,South,29,129.48,1,0,0,0,0.76,1970-01-30
2025-01-07,SKU-101844,East,36,32.45,0,0,0,0,1.47,1970-03-18
2025-01-07,SKU-102204,East,49,189.98,0,0,0,0,0.9,1970-04-02
2025-01-07,SKU-103340,North,24,102.14,0,0,0,0,-0.38,1970-05-20
2025-01-07,SKU-104088,East,48,128.77,0,1,0,0,-0.34,1970-06-20
2025-01-07,SKU-104138,North,71,90.17,0,1,0,0,-0.39,1970-06-22
2025-01-07,SKU-104156,South,53,192.1,0,1,0,0,-0.92,1970-06-23
2025-01-08,SKU-101315,West,19,160.06,1,0,0,0,0.7,1970-02-24
2025-01-08,SKU-101406,East,26,131.43,1,0,0,0,-0.61,1970-02-28
2025-01-08,SKU-101874,West,36,32.72,0,0,0,0,2.26,1970-03-20
2025-01-08,SKU-101962,North,28,161.44,0,0,0,0,0.84,1970-03-23
2025-01-08,SKU-102362,North,31,193.39,0,0,0,0,-0.2,1970-04-09
2025-01-08,SKU-102780,South,47,75.03,0,0,0,0,0.82,1970-04-26
2025-01-08,SKU-103482,East,21,185.92,0,0,0,0,0.47,1970-05-26
2025-01-08,SKU-103680,North,51,72.59,0,0,0,0,-0.43,1970-06-03
2025-01-08,SKU-103760,West,45,194.27,0,0,0,0,0.48,1970-06-06
2025-01-08,SKU-104481,North,69,150.48,0,1,0,0,0.31,1970-07-06
2025-01-09,SKU-100357,South,63,90.33,1,0,0,0,-0.27,1970-01-15
2025-01-09,SKU-100504,North,35,126.23,1,0,0,0,-2.9,1970-01-22
2025-01-09,SKU-100719,West,44,187.84,1,0,0,0,-0.68,1970-01-30
2025-01-09,SKU-100796,North,80,41.7,1,0,0,0,-2.62,1970-02-03
2025-01-09,SKU-100841,South,28,133.12,1,0,0,0,0.39,1970-02-05
2025-01-09,SKU-101096,East,56,191.55,1,0,0,0,1.31,1970-02-15
2025-01-09,SKU-101105,West,27,147.65,1,0,0,0,1.41,1970-02-16
2025-01-09,SKU-101416,South,49,43.82,1,0,0,0,-0.61,1970-03-01
2025-01-09,SKU-101502,East,54,90.45,1,0,0,0,-0.55,1970-03-04
2025-01-09,SKU-101589,West,33,106.99,1,0,0,0,1.48,1970-03-08
2025-01-09,SKU-101606,West,51,78.97,1,0,0,0,1.48,1970-03-08
2025-01-09,SKU-101616,South,45,191.83,1,0,0,1,0.36,1970-03-09
2025-01-09,SKU-102331,North,44,44.46,0,0,0,0,0.67,1970-04-08
2025-01-09,SKU-102853,West,42,73.68,0,0,0,0,0.98,1970-04-29
2025-01-09,SKU-103277,South,47,44.47,0,0,0,0,1.1,1970-05-17
2025-01-09,SKU-103465,West,37,160.36,0,0,0,0,1.28,1970-05-25
2025-01-09,SKU-103730,West,67,76.04,0,0,0,1,0.35,1970-06-05
2025-01-09,SKU-103934,East,55,162.42,0,1,0,0,-1.09,1970-06-13
2025-01-09,SKU-104186,North,49,187.88,0,1,0,0,-0.39,1970-06-24
2025-01-10,SKU-100189,East,22,146.96,0,0,0,0,1.24,1970-01-08
2025-01-10,SKU-100262,West,40,43.92,1,0,0,0,1.68,1970-01-11
2025-01-10,SKU-100494,West,45,131.69,1,0,0,0,0.55,1970-01-21
2025-01-10,SKU-101110,South,24,178.54,1,0,0,0,1.31,1970-02-16
2025-01-10,SKU-101384,South,42,185.46,1,0,0,0,2.15,1970-02-27
2025-01-10,SKU-101466,North,31,87.34,1,0,0,0,-2.15,1970-03-03
2025-01-10,SKU-101783,South,23,105.64,0,0,0,0,1.28,1970-03-16
2025-01-10,SKU-101974,North,32,108.79,0,0,0,1,0.92,1970-03-24
2025-01-10,SKU-102336,East,29,123.96,0,0,0,0,-0.23,1970-04-08
2025-01-10,SKU-102388,South,48,41.72,0,0,0,0,1.31,1970-04-10
2025-01-10,SKU-102585,West,43,176.96,0,0,0,0,-1.68,1970-04-18
2025-01-10,SKU-102608,North,39,94.55,0,0,0,0,-0.97,1970-04-19
2025-01-10,SKU-102609,West,24,162.66,0,0,0,0,-0.97,1970-04-19
2025-01-10,SKU-102829,South,14,110.21,0,0,0,0,0.82,1970-04-28
2025-01-10,SKU-103354,East,41,185.45,0,0,0,0,1.94,1970-05-20
2025-01-10,SKU-103573,North,45,43.29,0,0,0,0,-1.8,1970-05-29
2025-01-10,SKU-103613,North,22,127.93,0,0,0,0,0.31,1970-05-31
2025-01-10,SKU-103932,North,51,97.72,0,1,0,0,-1.29,1970-06-13
2025-01-10,SKU-104537,East,65,94.02,0,1,0,0,-0.31,1970-07-09
2025-01-11,SKU-100462,West,50,32.39,1,0,1,0,-0.91,1970-01-20
2025-01-11,SKU-100533,East,56,79.7,1,0,1,0,-0.56,1970-01-23
2025-01-11,SKU-100652,East,56,31.11,1,0,1,0,1.37,1970-01-28
2025-01-11,SKU-100916,North,34,120.93,1,0,1,0,-1.48,1970-02-08
2025-01-11,SKU-101058,North,36,193.49,1,0,1,1,1.25,1970-02-14
2025-01-11,SKU-101415,West,26,31.77,1,0,1,0,2.15,1970-02-28
2025-01-11,SKU-101484,West,42,193.11,1,0,1,0,-0.61,1970-03-03
2025-01-11,SKU-101752,West,43,31.41,0,0,1,0,0.98,1970-03-15
2025-01-11,SKU-102078,West,50,98.05,0,0,1,0,1.02,1970-03-28
2025-01-11,SKU-102868,North,43,32.85,0,0,1,0,1.01,1970-04-30
2025-01-11,SKU-103244,West,39,34.69,0,0,1,0,1.3,1970-05-16
2025-01-11,SKU-103560,South,38,159.36,0,0,1,0,0.47,1970-05-29
2025-01-11,SKU-104399,West,26,130.44,0,1,1,0,0.87,1970-07-03
2025-01-12,SKU-100041,East,71,188.06,0,0,1,0,0.59,1970-01-02
2025-01-12,SKU-100140,North,48,200.3,0,0,1,0,0.39,1970-01-06
2025-01-12,SKU-101269,West,42,33.96,1,0,1,0,-0.31,1970-02-22
2025-01-12,SKU-101558,North,31,130.2,1,0,1,0,0.07,1970-03-06
2025-01-12,SKU-101645,East,47,31.25,1,0,1,0,0.11,1970-03-10
2025-01-12,SKU-101727,East,37,124.29,1,0,1,0,-0.04,1970-03-13
2025-01-12,SKU-101871,North,41,200.1,0,0,1,0,0.12,1970-03-19
2025-01-12,SKU-102549,East,29,189.86,0,0,1,0,0.71,1970-04-17
2025-01-12,SKU-103180,East,55,98.75,0,0,1,0,1.26,1970-05-13
2025-01-12,SKU-103267,East,39,184.5,0,0,1,0,1.3,1970-05-17
2025-01-12,SKU-103506,East,41,32.4,0,0,1,0,1.08,1970-05-27
2025-01-12,SKU-104013,North,37,149.64,0,1,1,0,1.24,1970-06-17
2025-01-12,SKU-104187,West,33,131.33,0,1,1,0,-0.52,1970-06-24
2025-01-13,SKU-100419,South,36,137.89,1,0,0,1,-1.26,1970-01-18
2025-01-13,SKU-100436,East,48,188.07,1,0,0,0,-0.27,1970-01-19
2025-01-13,SKU-100882,West,39,165.26,1,0,0,0,0.67,1970-02-06
2025-01-13,SKU-101127,East,40,194.36,1,0,0,1,1.25,1970-02-16
2025-01-13,SKU-101150,South,24,83.29,1,0,0,0,-0.17,1970-02-17
2025-01-13,SKU-101205,West,31,111.99,1,0,0,0,1.41,1970-02-20
2025-01-13,SKU-101649,South,34,33.16,1,0,0,0,0.88,1970-03-10
2025-01-13,SKU-101823,West,49,179.5,0,0,0,0,0.98,1970-03-17
2025-01-13,SKU-102352,East,29,184.03,0,0,0,0,1.67,1970-04-09
2025-01-13,SKU-102651,South,34,177.55,0,0,0,0,-1.68,1970-04-21
2025-01-13,SKU-102909,East,53,203.19,0,0,0,0,1.01,1970-05-02
2025-01-13,SKU-102923,North,56,73.95,0,0,0,0,1.01,1970-05-02
2025-01-13,SKU-103355,East,61,186.11,0,0,0,0,1.31,1970-05-20
2025-01-13,SKU-104125,East,55,76.95,0,1,0,0,2.14,1970-06-21
2025-01-14,SKU-100025,North,30,189.43,0,0,0,0,0.08,1970-01-02
2025-01-14,SKU-100591,West,47,159.66,1,0,0,0,0.55,1970-01-25
2025-01-14,SKU-100995,South,39,191.06,1,0,0,0,-1.48,1970-02-11
2025-01-14,SKU-101173,East,43,89.14,1,0,0,0,-0.17,1970-02-18
2025-01-14,SKU-101563,West,55,90.29,1,0,0,0,-2.15,1970-03-07
2025-01-14,SKU-101806,West,51,90.47,0,0,0,0,-0.4,1970-03-17
2025-01-14,SKU-101990,South,49,44.02,0,0,0,0,0.14,1970-03-24
2025-01-14,SKU-102000,East,37,125.94,0,0,0,0,1.47,1970-03-25
2025-01-14,SKU-102180,West,16,128.96,0,0,0,0,0.22,1970-04-01
2025-01-14,SKU-102562,North,28,191.75,0,0,0,1,0.99,1970-04-17
2025-01-14,SKU-102710,North,30,189.83,0,0,0,0,-0.97,1970-04-23
2025-01-14,SKU-102931,South,24,88.94,0,0,0,0,1.01,1970-05-03
2025-01-14,SKU-103342,South,24,162.47,0,0,0,0,0.55,1970-05-20
2025-01-14,SKU-103597,South,49,168.64,0,0,0,0,1.28,1970-05-30
2025-01-14,SKU-104023,North,55,33.52,0,1,0,0,-1.29,1970-06-17
2025-01-14,SKU-104047,West,53,74.86,0,1,0,0,-1.09,1970-06-18
2025-01-14,SKU-104501,North,68,187.17,0,1,0,0,-2.39,1970-07-07
2025-01-14,SKU-104634,East,59,33.04,0,1,0,0,-0.31,1970-07-13
2025-01-15,SKU-100024,East,56,93.54,0,0,0,0,-1.56,1970-01-02
2025-01-15,SKU-100385,South,23,104.57,1,0,0,0,1.68,1970-01-17
2025-01-15,SKU-100942,North,35,134.07,1,0,0,0,-2.62,1970-02-09
2025-01-15,SKU-101796,West,22,112.11,1,0,0,0,-0.04,1970-03-16
2025-01-15,SKU-102227,West,24,191.84,0,0,0,0,-1.56,1970-04-03
2025-01-15,SKU-102276,East,30,124.81,0,0,0,0,-1.08,1970-04-05
2025-01-15,SKU-102437,East,22,135.79,0,0,0,0,-1.28,1970-04-12
2025-01-15,SKU-103214,West,18,121.22,0,0,0,0,0.15,1970-05-14
2025-01-15,SKU-103629,North,26,157.78,0,0,0,0,0.21,1970-06-01
2025-01-15,SKU-103908,South,26,133.61,0,0,0,0,-1.18,1970-06-12
2025-01-16,SKU-100049,East,40,165.47,0,0,0,0,-1.56,1970-01-03
2025-01-16,SKU-100493,East,80,121.33,1,0,0,1,-1.26,1970-01-21
2025-01-16,SKU-101475,East,47,159.85,1,0,0,0,-1.1,1970-03-03
2025-01-16,SKU-101571,East,33,84.18,1,0,0,0,0.68,1970-03-07
2025-01-16,SKU-101693,East,29,153.52,1,0,0,0,-0.47,1970-03-12
2025-01-16,SKU-101881,South,35,122.09,0,0,0,0,0.98,1970-03-20
2025-01-16,SKU-102329,East,54,161.28,0,0,0,0,-0.49,1970-04-08
2025-01-16,SKU-102428,South,43,201.74,0,0,0,0,1.67,1970-04-12
2025-01-16,SKU-102947,West,28,135.53,0,0,0,0,0.36,1970-05-03
2025-01-16,SKU-103130,North,58,73.76,0,0,0,0,0.28,1970-05-11
2025-01-16,SKU-103293,South,15,132.95,0,0,0,0,0.51,1970-05-18
2025-01-16,SKU-103464,South,39,41.28,0,0,0,0,0.39,1970-05-25
2025-01-16,SKU-104539,East,34,154.0,0,1,0,0,-2.39,1970-07-09
2025-01-16,SKU-104705,South,44,196.62,0,1,0,0,0.39,1970-07-16
2025-01-17,SKU-100017,North,60,191.16,0,0,0,0,1.58,1970-01-01
2025-01-17,SKU-100124,South,28,131.63,0,0,0,0,-0.02,1970-01-06
2025-01-17,SKU-100400,North,51,32.66,0,0,0,0,0.03,1970-01-17
2025-01-17,SKU-100613,South,26,85.32,1,0,0,0,-0.91,1970-01-26
2025-01-17,SKU-100975,West,38,131.19,1,0,0,0,0.67,1970-02-10
2025-01-17,SKU-101286,South,26,152.03,1,0,0,0,1.31,1970-02-23
2025-01-17,SKU-102208,East,52,78.88,0,0,0,0,1.02,1970-04-03
2025-01-17,SKU-102686,East,19,102.4,0,0,0,0,0.71,1970-04-22
2025-01-17,SKU-102760,East,51,147.97,0,0,0,0,-0.97,1970-04-26
2025-01-17,SKU-103376,West,29,164.78,0,0,0,0,-2.08,1970-05-21
2025-01-18,SKU-100410,North,48,167.91,0,0,1,0,0.03,1970-01-18
2025-01-18,SKU-100460,West,33,30.66,1,0,1,0,1.68,1970-01-20
2025-01-18,SKU-100725,East,35,130.02,1,0,1,0,-2.9,1970-01-31
2025-01-18,SKU-101239,West,42,32.15,1,0,1,1,1.25,1970-02-21
2025-01-18,SKU-101841,West,60,196.98,1,0,1,1,0.36,1970-03-18
2025-01-18,SKU-101879,West,48,95.11,1,0,1,0,-0.07,1970-03-20
2025-01-18,SKU-101894,West,30,120.91,1,0,1,0,-0.07,1970-03-20
2025-01-18,SKU-101925,East,34,33.78,0,0,1,0,0.98,1970-03-22
2025-01-18,SKU-104030,East,46,184.87,0,0,1,0,1.2,1970-06-17
2025-01-18,SKU-104518,South,28,154.97,0,1,1,0,0.79,1970-07-08
2025-01-18,SKU-104560,East,42,30.79,0,1,1,0,0.87,1970-07-10
2025-01-19,SKU-100120,East,39,32.23,0,0,1,0,-1.56,1970-01-06
2025-01-19,SKU-101318,East,42,127.93,1,0,1,0,-0.38,1970-02-24
2025-01-19,SKU-101446,West,36,130.42,1,0,1,0,1.54,1970-03-02
2025-01-19,SKU-101909,West,43,31.25,1,0,1,0,-0.07,1970-03-21
2025-01-19,SKU-102380,East,21,125.91,0,0,1,0,-0.49,1970-04-10
2025-01-19,SKU-102576,South,20,131.53,0,0,1,0,0.67,1970-04-18
2025-01-19,SKU-102772,East,27,31.16,0,0,1,0,-0.41,1970-04-26
2025-01-19,SKU-102852,East,48,183.94,0,0,1,0,-2.01,1970-04-29
2025-01-19,SKU-103808,North,17,190.75,0,0,1,0,-2.09,1970-06-08
2025-01-19,SKU-103982,South,44,175.64,0,0,1,1,0.35,1970-06-15
2025-01-19,SKU-104543,East,81,189.66,0,1,1,0,0.79,1970-07-09
2025-01-19,SKU-104625,West,47,98.83,0,1,1,0,-2.39,1970-07-12
2025-01-20,SKU-100787,East,37,111.28,1,0,0,0,-2.9,1970-02-02
2025-01-20,SKU-100939,East,34,80.4,1,0,0,0,-0.82,1970-02-09
2025-01-20,SKU-101086,West,42,161.71,1,0,0,0,0.0,1970-02-15
2025-01-20,SKU-101279,West,29,126.32,1,0,0,1,1.25,1970-02-23
2025-01-20,SKU-101356,West,35,190.45,1,0,0,0,1.31,1970-02-26
2025-01-20,SKU-101991,South,20,126.6,0,0,0,0,0.98,1970-03-24
2025-01-20,SKU-103081,North,55,41.06,0,0,0,0,1.01,1970-05-09
2025-01-20,SKU-103970,West,51,78.09,0,0,0,0,-0.43,1970-06-15
2025-01-21,SKU-100091,South,44,185.58,0,0,0,0,2.0,1970-01-04
2025-01-21,SKU-100199,East,49,73.26,0,0,0,0,0.08,1970-01-09
2025-01-21,SKU-100258,South,36,33.64,0,0,0,0,0.59,1970-01-11
2025-01-21,SKU-100456,South,25,131.73,0,0,0,0,0.22,1970-01-20
2025-01-21,SKU-100631,North,29,86.29,1,0,0,0,-0.27,1970-01-27
2025-01-21,SKU-100994,South,39,33.17,1,0,0,0,-0.68,1970-02-11
2025-01-21,SKU-101418,East,39,110.81,1,0,0,0,-1.22,1970-03-01
2025-01-21,SKU-101544,North,46,186.11,1,0,0,0,-0.28,1970-03-06
2025-01-21,SKU-101622,East,30,131.58,1,0,0,0,0.7,1970-03-09
2025-01-21,SKU-101641,East,33,30.59,1,0,0,0,2.15,1970-03-10
2025-01-21,SKU-101684,South,40,179.1,1,0,0,0,0.68,1970-03-12
2025-01-21,SKU-103245,North,30,103.51,0,0,0,0,0.28,1970-05-16
2025-01-21,SKU-104286,South,42,159.78,0,1,0,0,1.25,1970-06-28
2025-01-21,SKU-104508,East,33,104.78,0,1,0,0,-0.92,1970-07-07
2025-01-22,SKU-100982,West,31,125.65,1,0,0,0,0.42,1970-02-10
2025-01-22,SKU-101029,North,62,93.02,1,0,0,0,-0.68,1970-02-12
2025-01-22,SKU-101912,West,28,88.26,1,0,0,0,1.48,1970-03-21
2025-01-22,SKU-102400,West,33,33.76,0,0,0,0,-0.5,1970-04-11
2025-01-22,SKU-102672,West,38,33.19,0,0,0,0,1.31,1970-04-22
2025-01-22,SKU-103607,East,52,155.14,0,0,0,0,0.39,1970-05-31
2025-01-22,SKU-103610,North,32,152.63,0,0,0,0,0.39,1970-05-31
2025-01-22,SKU-103949,West,39,96.31,0,0,0,0,-0.15,1970-06-14
2025-01-22,SKU-104694,South,60,91.53,0,1,0,0,-2.39,1970-07-15
2025-01-23,SKU-100113,South,29,103.72,0,0,0,0,2.23,1970-01-05
2025-01-23,SKU-100159,West,32,159.94,0,0,0,0,1.58,1970-01-07
2025-01-23,SKU-100442,West,47,195.87,0,0,0,0,-0.22,1970-01-19
2025-01-23,SKU-100734,East,27,107.85,1,0,0,0,0.18,1970-01-31
2025-01-23,SKU-100765,West,55,162.88,1,0,0,0,-0.91,1970-02-01
2025-01-23,SKU-100832,East,62,174.68,1,0,0,0,-0.56,1970-02-04
2025-01-23,SKU-102027,North,38,94.91,0,0,0,0,-0.4,1970-03-26
2025-01-23,SKU-103165,West,48,31.63,0,0,0,0,1.01,1970-05-12
2025-01-23,SKU-104085,West,23,124.96,0,0,0,0,-1.18,1970-06-20
2025-01-23,SKU-104185,West,45,154.66,0,0,0,0,-0.44,1970-06-24
2025-01-23,SKU-104652,South,51,41.29,0,1,0,0,0.79,1970-07-13
2025-01-24,SKU-100031,East,49,122.76,0,0,0,0,-1.23,1970-01-02
2025-01-24,SKU-100721,West,28,107.34,1,0,0,0,0.0,1970-01-31
2025-01-24,SKU-100794,North,85,40.8,1,0,0,0,-1.28,1970-02-03
2025-01-24,SKU-100811,West,71,98.6,1,0,0,0,-1.28,1970-02-03
2025-01-24,SKU-101016,North,32,85.75,1,0,0,0,0.42,1970-02-12
2025-01-24,SKU-101471,South,44,32.13,1,0,0,0,1.41,1970-03-03
2025-01-24,SKU-101632,West,43,153.34,1,0,0,0,0.9,1970-03-10
2025-01-24,SKU-101781,North,27,132.38,1,0,0,0,-0.61,1970-03-16
2025-01-24,SKU-101867,North,74,193.06,1,0,0,0,-0.55,1970-03-19
2025-01-24,SKU-101964,East,47,187.97,1,0,0,0,1.48,1970-03-23
2025-01-24,SKU-102062,East,43,31.29,0,0,0,0,-0.4,1970-03-27
2025-01-24,SKU-102073,South,21,148.56,0,0,0,0,0.98,1970-03-28
2025-01-24,SKU-102387,South,23,107.12,0,0,0,0,1.02,1970-04-10
2025-01-24,SKU-102636,South,38,156.21,0,0,0,0,1.67,1970-04-20
2025-01-24,SKU-103265,East,29,149.46,0,0,0,0,1.58,1970-05-17
2025-01-24,SKU-104909,North,52,193.47,0,1,0,0,0.39,1970-07-24
2025-01-24,SKU-104934,South,52,163.84,0,1,0,0,1.09,1970-07-25
2025-01-25,SKU-100216,South,54,156.62,0,0,1,0,1.21,1970-01-10
2025-01-25,SKU-100396,North,33,121.38,0,0,1,0,0.02,1970-01-17
2025-01-25,SKU-101013,West,39,182.01,1,0,1,0,-0.87,1970-02-12
2025-01-25,SKU-101410,East,41,129.32,1,0,1,1,1.25,1970-02-28
2025-01-25,SKU-102153,North,21,109.96,0,0,1,0,1.28,1970-03-31
2025-01-25,SKU-102192,South,22,195.62,0,0,1,0,-0.18,1970-04-02
2025-01-25,SKU-102241,South,41,164.91,0,0,1,0,0.14,1970-04-04
2025-01-25,SKU-102410,West,35,188.9,0,0,1,0,1.02,1970-04-11
2025-01-25,SKU-102664,West,30,179.8,0,0,1,0,-1.28,1970-04-22
2025-01-25,SKU-102987,East,45,32.74,0,0,1,0,-2.01,1970-05-05
2025-01-25,SKU-103074,North,23,146.43,0,0,1,0,0.41,1970-05-09
2025-01-25,SKU-103115,North,45,178.15,0,0,1,0,-0.69,1970-05-10
2025-01-25,SKU-103250,East,47,188.7,0,0,1,0,-0.94,1970-05-16
2025-01-25,SKU-103986,North,18,43.25,0,0,1,0,1.51,1970-06-16
2025-01-25,SKU-104611,East,88,155.18,0,1,1,0,1.8,1970-07-12
2025-01-25,SKU-104737,East,38,127.37,0,1,1,0,0.87,1970-07-17
2025-01-26,SKU-100544,West,50,196.53,0,0,1,0,-0.15,1970-01-23
2025-01-26,SKU-100801,West,30,31.08,1,0,1,0,0.18,1970-02-03
2025-01-26,SKU-100963,East,26,89.33,1,0,1,0,0.52,1970-02-10
2025-01-26,SKU-101229,West,28,102.73,1,0,1,0,0.0,1970-02-21
2025-01-26,SKU-101293,East,48,163.56,1,0,1,0,-1.48,1970-02-23
2025-01-26,SKU-101839,West,36,33.18,1,0,1,0,-0.61,1970-03-18
2025-01-26,SKU-101957,West,50,164.19,1,0,1,0,0.88,1970-03-23
2025-01-26,SKU-102497,East,35,44.49,0,0,1,0,-0.5,1970-04-15
2025-01-26,SKU-102836,West,52,192.03,0,0,1,1,0.99,1970-04-29
2025-01-26,SKU-103269,North,27,102.01,0,0,1,0,-0.94,1970-05-17
2025-01-26,SKU-103500,East,50,77.62,0,0,1,0,0.06,1970-05-26
2025-01-26,SKU-103556,East,29,130.3,0,0,1,0,0.47,1970-05-29
2025-01-26,SKU-104126,East,54,41.95,0,0,1,0,-0.43,1970-06-21
2025-01-26,SKU-104195,East,52,93.82,0,0,1,0,0.48,1970-06-24
2025-01-26,SKU-104699,East,32,179.78,0,1,1,0,-0.84,1970-07-15
2025-01-26,SKU-104828,East,54,203.19,0,1,1,0,0.57,1970-07-21
2025-01-26,SKU-104862,South,25,152.3,0,1,1,0,-0.29,1970-07-22
2025-01-27,SKU-100602,South,27,194.85,0,0,0,0,0.22,1970-01-26
2025-01-27,SKU-101472,West,39,32.09,1,0,0,0,-0.17,1970-03-03
2025-01-27,SKU-101710,South,34,85.33,1,0,0,0,0.9,1970-03-13
2025-01-27,SKU-101774,North,30,131.02,1,0,0,0,0.7,1970-03-15
2025-01-27,SKU-101861,West,42,33.26,1,0,0,0,-0.61,1970-03-19
2025-01-27,SKU-101893,West,29,84.63,1,0,0,0,-2.15,1970-03-20
2025-01-27,SKU-102039,East,58,181.72,1,0,0,0,1.48,1970-03-26
2025-01-27,SKU-102064,East,26,152.12,1,0,0,0,-0.04,1970-03-28
2025-01-27,SKU-102161,North,55,42.15,0,0,0,0,-0.95,1970-04-01
2025-01-27,SKU-102485,East,34,160.97,0,0,0,0,0.22,1970-04-14
2025-01-27,SKU-102506,North,39,33.1,0,0,0,0,-1.56,1970-04-15
2025-01-27,SKU-102762,East,57,191.79,0,0,0,0,0.67,1970-04-26
2025-01-27,SKU-103066,West,34,133.01,0,0,0,0,-0.75,1970-05-08
2025-01-27,SKU-103105,East,45,97.59,0,0,0,0,-0.27,1970-05-10
2025-01-27,SKU-103176,West,36,185.0,0,0,0,0,0.5,1970-05-13
2025-01-27,SKU-103287,West,30,156.78,0,0,0,0,0.98,1970-05-17
2025-01-27,SKU-103372,East,36,33.07,0,0,0,0,-0.27,1970-05-21
2025-01-27,SKU-103716,East,28,87.73,0,0,0,0,1.1,1970-06-04
2025-01-27,SKU-103917,West,60,171.74,0,0,0,0,0.21,1970-06-13
2025-01-27,SKU-104400,East,40,80.27,0,1,0,0,0.2,1970-07-03
2025-01-27,SKU-104765,East,58,31.02,0,1,0,0,3.32,1970-07-18
2025-01-27,SKU-104853,West,37,183.33,0,1,0,0,0.57,1970-07-22
2025-01-28,SKU-100445,East,34,31.21,0,0,0,0,0.55,1970-01-19
2025-01-28,SKU-101015,South,40,149.15,1,0,0,0,0.52,1970-02-12
2025-01-28,SKU-101022,East,59,92.88,1,0,0,0,0.52,1970-02-12
2025-01-28,SKU-101339,East,52,173.34,1,0,0,0,-1.48,1970-02-25
2025-01-28,SKU-101776,South,40,96.44,1,0,0,0,0.7,1970-03-16
2025-01-28,SKU-101958,South,27,190.38,1,0,0,0,-0.55,1970-03-23
2025-01-28,SKU-102016,North,52,196.26,1,0,0,0,0.11,1970-03-26
2025-01-28,SKU-102688,East,42,44.58,0,0,0,0,0.9,1970-04-23
2025-01-28,SKU-104122,North,76,42.28,0,0,0,1,-0.55,1970-06-21
2025-01-28,SKU-104154,East,43,160.14,0,0,0,0,-0.43,1970-06-23
2025-01-28,SKU-104197,South,46,171.33,0,0,0,1,0.35,1970-06-24
2025-01-28,SKU-104211,North,38,33.46,0,0,0,0,-1.18,1970-06-25
2025-01-28,SKU-104465,West,40,151.96,0,1,0,0,2.14,1970-07-06
2025-01-28,SKU-104775,East,52,150.69,0,1,0,0,0.79,1970-07-18
2025-01-29,SKU-100177,South,56,100.69,0,0,0,0,-0.43,1970-01-08
2025-01-29,SKU-100619,South,42,163.06,0,0,0,0,-0.15,1970-01-26
2025-01-29,SKU-100790,South,62,200.56,1,0,0,0,0.37,1970-02-02
2025-01-29,SKU-101798,South,33,155.74,1,0,0,0,-1.1,1970-03-16
2025-01-29,SKU-102150,North,31,100.71,1,0,0,0,-0.07,1970-03-31
2025-01-29,SKU-102272,North,38,129.48,0,0,0,0,0.12,1970-04-05
2025-01-29,SKU-102461,West,31,84.86,0,0,0,0,0.84,1970-04-13
2025-01-29,SKU-102481,East,51,78.53,0,0,0,0,0.01,1970-04-14
2025-01-29,SKU-102524,East,27,31.47,0,0,0,0,0.22,1970-04-16
2025-01-29,SKU-102926,North,58,73.97,0,0,0,1,0.99,1970-05-02
2025-01-29,SKU-104998,South,21,132.93,0,1,0,0,-0.31,1970-07-28
2025-01-30,SKU-100126,North,49,165.67,0,0,0,0,0.17,1970-01-06
2025-01-30,SKU-100137,North,55,123.21,0,0,0,0,0.17,1970-01-06
2025-01-30,SKU-100895,East,42,80.66,1,0,0,0,0.18,1970-02-07
2025-01-30,SKU-101081,West,52,124.13,1,0,0,0,-1.39,1970-02-15
